code,Sinn Féin,DUP,Alliance,UUP,SDLP,TUV,Green,PBP,Aontú
N20003236,0.615105,0.020737,0.028442,0.013344,0.203605,0.005019,0.005811,0.062273,0.045665
N20003237,0.597973,0.029280,0.033148,0.021236,0.198243,0.007940,0.005926,0.061018,0.045237
N20003238,0.632351,0.034267,0.018706,0.018532,0.177696,0.007923,0.004287,0.063057,0.043182
N20003239,0.667024,0.017698,0.013045,0.010144,0.175885,0.004261,0.002853,0.064960,0.044130
N20003240,0.580021,0.019993,0.030331,0.014173,0.228196,0.004809,0.006223,0.067302,0.048951
N20003241,0.654873,0.030313,0.022787,0.016013,0.164898,0.006767,0.004853,0.058421,0.041075
N20003242,0.586978,0.027331,0.041466,0.013098,0.206588,0.005145,0.009436,0.065061,0.044898
N20003243,0.677759,0.021773,0.018014,0.012592,0.162596,0.005052,0.003593,0.057325,0.041296
N20003244,0.738225,0.014815,0.007534,0.009365,0.130880,0.003832,0.001343,0.055456,0.038550
N20003245,0.684104,0.010526,0.012765,0.006154,0.174888,0.002291,0.002723,0.063407,0.043142
N20003246,0.696958,0.027645,0.018658,0.012228,0.138511,0.005480,0.004079,0.058143,0.038298
N20003247,0.622063,0.034098,0.030127,0.019061,0.179011,0.007318,0.006596,0.059370,0.042356
N20003248,0.696813,0.029197,0.016726,0.014088,0.138817,0.006285,0.003403,0.056413,0.038258
N20003249,0.698158,0.035364,0.018778,0.017143,0.128402,0.007215,0.003555,0.054357,0.037028
N20003250,0.545125,0.018078,0.037187,0.011577,0.255802,0.004074,0.008766,0.069468,0.049923
N20003251,0.628838,0.024688,0.026721,0.011683,0.188493,0.004924,0.006549,0.064424,0.043681
N20003252,0.693262,0.018002,0.012761,0.010843,0.155772,0.004381,0.002374,0.060646,0.041959
N20003253,0.555308,0.038043,0.057480,0.020273,0.203200,0.008012,0.013092,0.060852,0.043740
N20003254,0.583370,0.020500,0.027479,0.011858,0.230171,0.004456,0.007003,0.067310,0.047852
N20003255,0.587095,0.062930,0.039108,0.024176,0.166883,0.010772,0.010946,0.058748,0.039341
N20003256,0.473787,0.037933,0.073314,0.018531,0.255802,0.007946,0.018885,0.066881,0.046921
N20003257,0.591268,0.055762,0.034755,0.039350,0.165679,0.015507,0.005804,0.051203,0.040671
N20003258,0.686810,0.017538,0.018158,0.011578,0.159468,0.004310,0.003122,0.057049,0.041968
N20003259,0.427411,0.097321,0.140547,0.057764,0.154389,0.021564,0.022623,0.043844,0.034537
N20003260,0.756613,0.017373,0.005792,0.011276,0.114190,0.004721,0.000990,0.052506,0.036540
N20003261,0.574911,0.125658,0.020254,0.087152,0.082861,0.043458,0.002549,0.035299,0.027857
N20003262,0.551593,0.058664,0.071655,0.039599,0.165490,0.013099,0.011727,0.049148,0.039024
N20003263,0.587164,0.033045,0.068908,0.018320,0.174459,0.006146,0.011537,0.058426,0.041995
N20003264,0.469339,0.052998,0.103019,0.037030,0.209801,0.013210,0.018977,0.053398,0.042227
N20003265,0.636098,0.032114,0.042641,0.020891,0.161084,0.006764,0.006739,0.053290,0.040378
N20003266,0.513090,0.072139,0.092841,0.049543,0.158652,0.015807,0.015486,0.045751,0.036690
N20003267,0.606041,0.032790,0.053666,0.019967,0.174663,0.006868,0.008558,0.055536,0.041910
N20003268,0.296104,0.066364,0.257558,0.047090,0.192630,0.014504,0.053039,0.039750,0.032963
N20003269,0.586646,0.029494,0.077334,0.018297,0.175787,0.005797,0.013166,0.052819,0.040660
N20003270,0.459544,0.076003,0.132069,0.053177,0.159706,0.017277,0.020740,0.045430,0.036053
N20003271,0.423749,0.046111,0.181491,0.025206,0.193402,0.008604,0.035084,0.048762,0.037590
N20003272,0.484971,0.038420,0.112684,0.026367,0.211383,0.007638,0.021899,0.054023,0.042615
N20003273,0.492272,0.087046,0.091059,0.052050,0.156817,0.019957,0.016147,0.047834,0.036819
N20003274,0.392892,0.041946,0.211017,0.030737,0.196719,0.008285,0.036113,0.044932,0.037358
N20003275,0.490962,0.086774,0.106727,0.058536,0.140686,0.024816,0.014610,0.042257,0.034632
N20003276,0.690772,0.027857,0.015052,0.021294,0.141112,0.007587,0.002439,0.053886,0.040002
N20003277,0.381489,0.078284,0.186296,0.050575,0.175482,0.015352,0.032802,0.044510,0.035210
N20003278,0.326904,0.146800,0.223290,0.076262,0.105276,0.028045,0.039440,0.029849,0.024134
N20003279,0.451644,0.058646,0.148972,0.034826,0.179341,0.010856,0.028822,0.049020,0.037874
N20003280,0.741121,0.017411,0.010191,0.013465,0.124631,0.005206,0.001658,0.049003,0.037315
N20003281,0.460657,0.204688,0.039175,0.090634,0.077062,0.072168,0.004686,0.027548,0.023384
N20003282,0.625092,0.097862,0.028396,0.052480,0.092998,0.035951,0.003161,0.034427,0.029633
N20003283,0.653223,0.085141,0.017419,0.056730,0.089695,0.030657,0.002103,0.035353,0.029678
N20003284,0.663344,0.048147,0.048427,0.030086,0.115567,0.011583,0.006466,0.042543,0.033836
N20003285,0.087996,0.476714,0.039027,0.221039,0.017815,0.142244,0.004354,0.005742,0.005070
N20003286,0.026662,0.520817,0.021663,0.259319,0.005004,0.161207,0.002093,0.001701,0.001534
N20003287,0.020479,0.544182,0.017242,0.252774,0.003475,0.157863,0.001705,0.001185,0.001095
N20003288,0.155425,0.440932,0.017080,0.126712,0.018647,0.225500,0.001577,0.007477,0.006649
N20003289,0.474481,0.184809,0.048787,0.083182,0.079342,0.072351,0.005462,0.027621,0.023964
N20003290,0.505874,0.112571,0.087821,0.080278,0.106343,0.033785,0.011290,0.033043,0.028997
N20003291,0.563511,0.121354,0.032627,0.085085,0.088585,0.044675,0.003895,0.032327,0.027942
N20003292,0.089497,0.488810,0.010967,0.100851,0.009189,0.292697,0.000911,0.003645,0.003432
N20003293,0.251091,0.347059,0.018319,0.173764,0.039746,0.140428,0.002089,0.014765,0.012738
N20003294,0.521030,0.154481,0.020897,0.084169,0.097722,0.056880,0.002764,0.033733,0.028324
N20003295,0.591233,0.030932,0.036294,0.019917,0.202310,0.007704,0.007300,0.059168,0.045142
N20003296,0.456857,0.213308,0.031602,0.090125,0.073023,0.081242,0.003536,0.027546,0.022761
N20003297,0.227045,0.397123,0.042576,0.143186,0.037963,0.121555,0.005284,0.013663,0.011605
N20003298,0.027379,0.544968,0.010273,0.202048,0.004139,0.207260,0.000951,0.001582,0.001399
N20003299,0.673143,0.057286,0.020062,0.028430,0.121205,0.012858,0.003474,0.048273,0.035270
N20003300,0.045185,0.534577,0.010651,0.166569,0.006396,0.230978,0.001028,0.002443,0.002175
N20003301,0.118126,0.498494,0.069398,0.146708,0.026868,0.113913,0.010213,0.009082,0.007199
N20003302,0.717931,0.024215,0.021582,0.013536,0.125888,0.005398,0.003540,0.051062,0.036848
N20003303,0.397935,0.217932,0.100945,0.078492,0.090071,0.041515,0.016310,0.032648,0.024151
N20003304,0.467115,0.200876,0.059288,0.092752,0.073521,0.047627,0.007442,0.028276,0.023103
N20003305,0.076598,0.534596,0.030728,0.200249,0.016776,0.126169,0.004221,0.005898,0.004766
N20003306,0.055136,0.536144,0.037079,0.203469,0.012470,0.143288,0.004777,0.004167,0.003470
N20003307,0.050436,0.522679,0.013907,0.231550,0.009127,0.164493,0.001600,0.003377,0.002831
N20003308,0.270666,0.338948,0.048699,0.153155,0.051179,0.097001,0.006454,0.018791,0.015108
N20003309,0.403712,0.217411,0.045647,0.135366,0.073932,0.071209,0.005757,0.025238,0.021729
N20003310,0.409171,0.211534,0.034635,0.131334,0.080939,0.076801,0.004261,0.027654,0.023670
N20003311,0.128112,0.317542,0.238241,0.154919,0.042885,0.067500,0.029310,0.011531,0.009960
N20003312,0.024863,0.435307,0.211015,0.193129,0.009958,0.096485,0.024639,0.002409,0.002195
N20003313,0.392627,0.127107,0.169733,0.096477,0.104769,0.032898,0.020776,0.029347,0.026266
N20003314,0.030177,0.297706,0.409107,0.131006,0.015323,0.064538,0.045812,0.003279,0.003053
N20003315,0.588831,0.032931,0.098722,0.025309,0.149095,0.008738,0.012748,0.046034,0.037592
N20003316,0.022889,0.489454,0.060954,0.269151,0.006620,0.140991,0.006320,0.001882,0.001739
N20003317,0.284742,0.111238,0.304346,0.070852,0.111751,0.026375,0.038726,0.027794,0.024176
N20003318,0.665473,0.032173,0.072075,0.024502,0.114227,0.007891,0.008445,0.041308,0.033905
N20003319,0.580629,0.029962,0.071566,0.021987,0.183282,0.007531,0.012406,0.050889,0.041749
N20003320,0.351364,0.143956,0.168144,0.098725,0.121753,0.030367,0.025211,0.032703,0.027778
N20003321,0.492099,0.078627,0.130463,0.051422,0.135926,0.019800,0.018200,0.039953,0.033510
N20003322,0.312170,0.134667,0.267273,0.097822,0.080807,0.033409,0.031760,0.021735,0.020357
N20003323,0.407806,0.201086,0.085793,0.106298,0.065694,0.081954,0.008820,0.022334,0.020214
N20003324,0.531415,0.056650,0.088493,0.040416,0.168961,0.013670,0.013413,0.047784,0.039200
N20003325,0.609880,0.071646,0.049000,0.049211,0.119840,0.019530,0.006616,0.040581,0.033695
N20003326,0.568856,0.072676,0.063868,0.051252,0.136500,0.020103,0.008855,0.042308,0.035582
N20003327,0.663976,0.067302,0.027242,0.050208,0.097218,0.021473,0.003388,0.037818,0.031374
N20003328,0.519315,0.097897,0.089697,0.064824,0.121237,0.025447,0.012002,0.037674,0.031907
N20003329,0.293347,0.244809,0.106303,0.126303,0.100145,0.061519,0.015678,0.028869,0.023026
N20003330,0.258047,0.284734,0.105215,0.156582,0.067179,0.076250,0.013653,0.020927,0.017412
N20003331,0.395786,0.222014,0.050704,0.117084,0.080229,0.077370,0.006674,0.027336,0.022804
N20003332,0.603377,0.017776,0.030255,0.011999,0.218102,0.004411,0.005889,0.061448,0.046742
N20003333,0.521775,0.135184,0.044788,0.084872,0.100301,0.042092,0.005984,0.035850,0.029154
N20003334,0.606895,0.055668,0.052672,0.038326,0.138088,0.014865,0.008058,0.048209,0.037220
N20003335,0.535689,0.042305,0.118716,0.030750,0.161341,0.009165,0.017004,0.046942,0.038088
N20003336,0.735655,0.017499,0.011923,0.013310,0.128014,0.005228,0.001780,0.048672,0.037919
N20003337,0.374205,0.185028,0.113892,0.122723,0.085221,0.054385,0.014139,0.027216,0.023192
N20003338,0.428855,0.102714,0.139504,0.060423,0.149306,0.020144,0.025599,0.040567,0.032888
N20003339,0.507374,0.078382,0.084757,0.045904,0.165739,0.014913,0.014820,0.050338,0.037774
N20003340,0.293771,0.131399,0.241361,0.076926,0.131600,0.022589,0.042281,0.033325,0.026747
N20003341,0.681355,0.037425,0.021841,0.021592,0.135649,0.008686,0.003984,0.051664,0.037803
N20003342,0.678509,0.013923,0.020366,0.009980,0.169714,0.003412,0.003497,0.057714,0.042885
N20003343,0.625170,0.056341,0.053758,0.038086,0.124779,0.014517,0.007301,0.044668,0.035380
N20003344,0.717771,0.019671,0.015588,0.013556,0.133323,0.004856,0.002613,0.053859,0.038763
N20003345,0.728882,0.014309,0.007491,0.009727,0.138931,0.003863,0.001363,0.055584,0.039850
N20003346,0.714381,0.013389,0.007814,0.008313,0.148740,0.003238,0.001494,0.061227,0.041402
N20003347,0.038298,0.346410,0.258171,0.221747,0.016367,0.085179,0.026588,0.003687,0.003555
N20003348,0.084495,0.113583,0.524931,0.069733,0.073263,0.020970,0.088356,0.013188,0.011482
N20003349,0.108238,0.242789,0.331665,0.135605,0.053940,0.055556,0.049102,0.012412,0.010693
N20003350,0.100874,0.358517,0.187533,0.193631,0.038737,0.075635,0.026105,0.010290,0.008677
N20003351,0.039756,0.244711,0.411254,0.140005,0.036878,0.050452,0.064689,0.006497,0.005759
N20003352,0.167323,0.286679,0.209727,0.147670,0.054357,0.081367,0.025769,0.014382,0.012726
N20003353,0.087436,0.354202,0.216745,0.195401,0.026343,0.081982,0.024521,0.007009,0.006361
N20003354,0.041694,0.344243,0.271670,0.189772,0.021007,0.088812,0.033617,0.004888,0.004298
N20003355,0.050633,0.104905,0.607084,0.068191,0.040248,0.021146,0.093973,0.007260,0.006560
N20003356,0.026936,0.330895,0.337543,0.164672,0.014662,0.077645,0.041565,0.003185,0.002898
N20003357,0.391143,0.103803,0.188354,0.070246,0.128072,0.027391,0.025703,0.035345,0.029943
N20003358,0.032986,0.338005,0.316935,0.170826,0.016195,0.079627,0.038624,0.003501,0.003302
N20003359,0.051043,0.450970,0.092865,0.240423,0.012278,0.135704,0.009610,0.003712,0.003395
N20003360,0.058741,0.254628,0.407975,0.132623,0.029113,0.053022,0.051628,0.006396,0.005875
N20003361,0.084996,0.356310,0.211579,0.165159,0.028381,0.115368,0.024301,0.007275,0.006630
N20003362,0.024677,0.438686,0.197966,0.190917,0.008472,0.116625,0.018406,0.002233,0.002019
N20003363,0.038902,0.399170,0.213007,0.196643,0.016493,0.104839,0.023400,0.003935,0.003612
N20003364,0.391086,0.168951,0.125526,0.083492,0.111961,0.036431,0.020244,0.034998,0.027311
N20003365,0.161905,0.312653,0.153342,0.183330,0.058977,0.080805,0.020567,0.015163,0.013259
N20003366,0.024221,0.549277,0.059915,0.228751,0.005604,0.122674,0.006179,0.001790,0.001588
N20003367,0.138820,0.318111,0.227165,0.137166,0.058547,0.062675,0.029636,0.015283,0.012596
N20003368,0.246315,0.342379,0.087896,0.161541,0.052991,0.063011,0.012573,0.018442,0.014852
N20003369,0.021358,0.626934,0.026332,0.199201,0.003634,0.117198,0.002746,0.001426,0.001171
N20003370,0.024603,0.428635,0.245051,0.165399,0.010117,0.094463,0.026974,0.002513,0.002245
N20003371,0.072484,0.290678,0.314454,0.159150,0.039505,0.063212,0.044913,0.008142,0.007462
N20003372,0.154997,0.345844,0.169698,0.168317,0.051930,0.057316,0.024859,0.014853,0.012185
N20003373,0.175022,0.282766,0.214099,0.148771,0.061237,0.059741,0.028809,0.015710,0.013845
N20003374,0.130047,0.398896,0.141838,0.174030,0.041094,0.069274,0.022527,0.012407,0.009888
N20003375,0.092396,0.238784,0.378330,0.134534,0.041784,0.036570,0.059216,0.009844,0.008543
N20003376,0.150290,0.352936,0.163049,0.168838,0.049778,0.064980,0.023810,0.014524,0.011793
N20003377,0.330199,0.208830,0.123428,0.112618,0.108073,0.042299,0.016645,0.032282,0.025625
N20003378,0.167664,0.390103,0.127651,0.153906,0.039943,0.079820,0.017287,0.012942,0.010684
N20003379,0.387778,0.083573,0.250724,0.041476,0.120547,0.013076,0.038660,0.035923,0.028243
N20003380,0.526411,0.079749,0.096091,0.047736,0.140049,0.015904,0.014225,0.044686,0.035147
N20003381,0.212886,0.298821,0.122106,0.185406,0.063686,0.066853,0.015845,0.018577,0.015819
N20003382,0.195547,0.278924,0.225707,0.111233,0.068129,0.051233,0.034417,0.019259,0.015551
N20003383,0.385325,0.206836,0.090048,0.119298,0.082164,0.054144,0.011789,0.027478,0.022918
N20003384,0.521652,0.055633,0.080153,0.032718,0.188490,0.011526,0.014486,0.054062,0.041279
N20003385,0.297594,0.203803,0.154700,0.102811,0.118922,0.041089,0.026172,0.029966,0.024943
N20003386,0.195913,0.345031,0.098563,0.198720,0.047175,0.073023,0.014075,0.014870,0.012631
N20003387,0.161316,0.298879,0.185382,0.157485,0.063816,0.078100,0.025243,0.015954,0.013825
N20003388,0.559577,0.082130,0.073194,0.044495,0.131822,0.018294,0.011502,0.044402,0.034585
N20003389,0.180410,0.327223,0.146412,0.181870,0.044783,0.075628,0.018749,0.013227,0.011698
N20003390,0.416090,0.042459,0.170170,0.029594,0.215402,0.009449,0.028998,0.047663,0.040174
N20003391,0.473360,0.045679,0.139999,0.033218,0.186311,0.008744,0.024156,0.049112,0.039422
N20003392,0.250652,0.166269,0.250128,0.113574,0.101518,0.036647,0.035160,0.024508,0.021545
N20003393,0.516904,0.039584,0.093218,0.029277,0.205783,0.008561,0.017484,0.047510,0.041679
N20003394,0.606165,0.019174,0.031024,0.015226,0.212132,0.004788,0.005863,0.059227,0.046401
N20003395,0.304852,0.105794,0.288424,0.080771,0.109267,0.024381,0.035892,0.026455,0.024165
N20003396,0.502368,0.060102,0.136326,0.045652,0.145142,0.012881,0.020415,0.042086,0.035028
N20003397,0.374954,0.080030,0.198331,0.057159,0.165333,0.016232,0.033913,0.040574,0.033473
N20003398,0.515846,0.024780,0.111183,0.019139,0.209049,0.005888,0.018917,0.052166,0.043031
N20003399,0.547542,0.024763,0.061249,0.018539,0.223684,0.005586,0.011615,0.060505,0.046518
N20003400,0.592020,0.029520,0.059095,0.022128,0.179067,0.007082,0.009841,0.057749,0.043498
N20003401,0.569361,0.064966,0.064788,0.034559,0.153410,0.014107,0.011794,0.049935,0.037081
N20003402,0.561301,0.035813,0.081710,0.027067,0.178375,0.008192,0.013889,0.052330,0.041323
N20003403,0.549276,0.029533,0.066591,0.013994,0.213533,0.005010,0.013591,0.063348,0.045123
N20003404,0.466529,0.179251,0.067128,0.080412,0.098911,0.032427,0.011089,0.037052,0.027200
N20003405,0.612278,0.022719,0.047122,0.018185,0.184227,0.005415,0.007662,0.058129,0.044264
N20003406,0.611861,0.061306,0.048520,0.025199,0.141105,0.010905,0.009179,0.054804,0.037120
N20003407,0.602712,0.047341,0.045469,0.021904,0.166562,0.009191,0.009159,0.057445,0.040218
N20003408,0.548208,0.064596,0.099628,0.025247,0.146368,0.010258,0.019410,0.050602,0.035684
N20003409,0.603696,0.012509,0.029974,0.008562,0.225557,0.002768,0.005456,0.063635,0.047844
N20003410,0.575372,0.023584,0.070045,0.012641,0.197782,0.004385,0.012836,0.059898,0.043457
N20003411,0.575057,0.032154,0.050365,0.022424,0.200915,0.007437,0.009028,0.058029,0.044591
N20003412,0.628765,0.021585,0.031443,0.015640,0.189318,0.005372,0.005350,0.058152,0.044375
N20003413,0.650159,0.023191,0.041623,0.015436,0.162806,0.004974,0.006607,0.054128,0.041075
N20003414,0.613368,0.030341,0.039703,0.024233,0.181465,0.007379,0.006399,0.053917,0.043195
N20003415,0.619634,0.018492,0.032860,0.012139,0.198986,0.004148,0.005525,0.062435,0.045781
N20003416,0.680729,0.020446,0.021329,0.010409,0.156597,0.004112,0.004146,0.061183,0.041049
N20003417,0.701534,0.025539,0.029234,0.015797,0.129867,0.005864,0.004210,0.050391,0.037563
N20003418,0.680537,0.014647,0.019904,0.010827,0.167772,0.003736,0.003254,0.056552,0.042771
N20003419,0.667269,0.014784,0.033749,0.008776,0.165637,0.002982,0.005379,0.059192,0.042230
N20003420,0.603137,0.032490,0.079657,0.022173,0.154613,0.007109,0.012798,0.049163,0.038861
N20003421,0.649896,0.015833,0.029072,0.013103,0.181326,0.003949,0.004653,0.057877,0.044291
N20003422,0.546964,0.052728,0.109010,0.042521,0.143033,0.012942,0.014461,0.042365,0.035979
N20003423,0.662991,0.027634,0.036706,0.022577,0.151206,0.007146,0.005485,0.047037,0.039219
N20003424,0.483551,0.060658,0.104410,0.040877,0.188593,0.013682,0.018458,0.049884,0.039887
N20003425,0.687529,0.023052,0.041048,0.015684,0.134961,0.005084,0.005849,0.049095,0.037698
N20003426,0.702885,0.017153,0.008848,0.009534,0.154277,0.003971,0.001586,0.060254,0.041492
N20003427,0.601985,0.021510,0.035712,0.012786,0.207275,0.004314,0.007173,0.063204,0.046041
N20003428,0.675331,0.027386,0.041952,0.018980,0.137264,0.006442,0.006104,0.048604,0.037936
N20003429,0.577273,0.063455,0.078879,0.050063,0.128799,0.016422,0.010043,0.040610,0.034457
N20003430,0.663311,0.019590,0.022774,0.012529,0.171308,0.004497,0.004070,0.058697,0.043225
N20003431,0.687324,0.018153,0.012650,0.010909,0.160616,0.004123,0.002409,0.061364,0.042451
N20003432,0.021542,0.452683,0.160560,0.213807,0.011757,0.115681,0.018780,0.002800,0.002390
N20003433,0.016315,0.473597,0.177086,0.181642,0.006855,0.121472,0.019833,0.001675,0.001525
N20003434,0.029386,0.461240,0.116397,0.230018,0.008413,0.138891,0.011075,0.002375,0.002204
N20003435,0.026178,0.474708,0.118346,0.240955,0.008775,0.112788,0.013735,0.002371,0.002145
N20003436,0.036199,0.516832,0.064071,0.220535,0.008027,0.142519,0.006822,0.002667,0.002328
N20003437,0.020700,0.474659,0.127529,0.245103,0.007606,0.105724,0.014945,0.001954,0.001781
N20003438,0.021075,0.533168,0.039346,0.250936,0.005205,0.142864,0.004224,0.001715,0.001467
N20003439,0.020891,0.494207,0.065240,0.264005,0.006301,0.139377,0.006449,0.001881,0.001650
N20003440,0.042960,0.575560,0.086748,0.168612,0.011364,0.095953,0.011912,0.003851,0.003040
N20003441,0.023039,0.584119,0.081451,0.186020,0.005412,0.107236,0.009347,0.001846,0.001531
N20003442,0.022769,0.442553,0.182654,0.205454,0.011899,0.106625,0.022873,0.002745,0.002428
N20003443,0.035846,0.401934,0.290324,0.142458,0.015005,0.065675,0.041682,0.003810,0.003264
N20003444,0.059948,0.550202,0.104398,0.156374,0.016902,0.087066,0.014887,0.005780,0.004442
N20003445,0.043291,0.545502,0.100829,0.179325,0.011922,0.100253,0.011933,0.003788,0.003158
N20003446,0.038236,0.489085,0.150503,0.199831,0.009999,0.087738,0.018867,0.003084,0.002658
N20003447,0.024611,0.400943,0.246175,0.187063,0.010414,0.096094,0.029874,0.002529,0.002298
N20003448,0.016700,0.481079,0.098308,0.273671,0.005389,0.112039,0.010029,0.001441,0.001344
N20003449,0.039890,0.436150,0.210330,0.190894,0.015738,0.070548,0.028912,0.004021,0.003516
N20003450,0.026721,0.554515,0.075025,0.197615,0.006628,0.127704,0.007832,0.002124,0.001837
N20003451,0.024268,0.365424,0.312955,0.162571,0.014739,0.066114,0.048000,0.003170,0.002761
N20003452,0.018252,0.404807,0.235952,0.213509,0.007560,0.091791,0.024652,0.001791,0.001686
N20003453,0.008899,0.205659,0.544613,0.119782,0.009373,0.038086,0.070616,0.001544,0.001429
N20003454,0.013705,0.346059,0.339769,0.176733,0.008733,0.067846,0.043738,0.001781,0.001636
N20003455,0.006585,0.076888,0.739118,0.042108,0.008333,0.012601,0.112016,0.001200,0.001149
N20003456,0.030453,0.428578,0.187467,0.205369,0.013891,0.105452,0.022596,0.003220,0.002975
N20003457,0.021720,0.394125,0.257414,0.191439,0.009137,0.093332,0.028849,0.002012,0.001971
N20003458,0.020122,0.475230,0.092580,0.249429,0.007003,0.142976,0.009074,0.001866,0.001720
N20003459,0.026292,0.446630,0.170192,0.204784,0.011977,0.115588,0.019201,0.002777,0.002559
N20003460,0.014798,0.436507,0.174230,0.244308,0.006030,0.103985,0.017372,0.001416,0.001353
N20003461,0.018157,0.475397,0.100530,0.245240,0.005818,0.142398,0.009488,0.001519,0.001454
N20003462,0.014702,0.433565,0.227935,0.172449,0.006044,0.119485,0.023078,0.001393,0.001348
N20003463,0.016060,0.521006,0.087285,0.211827,0.004255,0.148925,0.008259,0.001231,0.001153
N20003464,0.026242,0.392003,0.259089,0.186930,0.012686,0.085699,0.031828,0.002872,0.002650
N20003465,0.050940,0.538102,0.048004,0.195443,0.010247,0.145348,0.005314,0.003538,0.003064
N20003466,0.015787,0.526756,0.078883,0.225025,0.005000,0.137731,0.008163,0.001390,0.001266
N20003467,0.019458,0.328676,0.365795,0.159127,0.010641,0.066328,0.045718,0.002173,0.002084
N20003468,0.019620,0.332749,0.374399,0.151121,0.008868,0.063803,0.045545,0.002013,0.001881
N20003469,0.021097,0.174815,0.577049,0.087938,0.019700,0.029479,0.083625,0.003239,0.003058
N20003470,0.023839,0.396927,0.231237,0.212716,0.009678,0.095477,0.025738,0.002241,0.002147
N20003471,0.078354,0.423897,0.079010,0.250645,0.016213,0.134134,0.007833,0.005140,0.004773
N20003472,0.036069,0.392236,0.238852,0.196242,0.021499,0.073789,0.032542,0.004643,0.004128
N20003473,0.018585,0.312133,0.390144,0.155140,0.009677,0.066364,0.043998,0.002016,0.001942
N20003474,0.017890,0.235857,0.483270,0.138214,0.011532,0.047991,0.060934,0.002207,0.002106
N20003475,0.017789,0.346460,0.322943,0.173236,0.009205,0.085584,0.040908,0.002017,0.001859
N20003476,0.017920,0.396153,0.247898,0.191028,0.008028,0.109078,0.026285,0.001886,0.001725
N20003477,0.013469,0.357927,0.337137,0.167039,0.006623,0.073516,0.041405,0.001503,0.001379
N20003478,0.012205,0.352882,0.313880,0.180143,0.006461,0.098138,0.033618,0.001375,0.001298
N20003479,0.013924,0.348868,0.351702,0.165153,0.006355,0.072102,0.039028,0.001499,0.001369
N20003480,0.021262,0.432741,0.230037,0.191684,0.008539,0.082919,0.028658,0.002215,0.001946
N20003481,0.014454,0.294810,0.420510,0.154899,0.007136,0.060947,0.044192,0.001577,0.001475
N20003482,0.022442,0.319854,0.380351,0.150967,0.009896,0.065872,0.046161,0.002328,0.002128
N20003483,0.017242,0.348531,0.313215,0.188461,0.009384,0.081690,0.037509,0.002088,0.001881
N20003484,0.016171,0.440273,0.244948,0.171571,0.006726,0.089143,0.027982,0.001681,0.001504
N20003485,0.027553,0.523094,0.220970,0.121489,0.007052,0.069546,0.025995,0.002344,0.001957
N20003486,0.052546,0.514575,0.187851,0.128330,0.013992,0.067001,0.027281,0.004679,0.003745
N20003487,0.018248,0.460350,0.175829,0.218364,0.007784,0.094849,0.020907,0.001956,0.001713
N20003488,0.020757,0.413564,0.243688,0.197021,0.008838,0.082617,0.029360,0.002203,0.001952
N20003489,0.027460,0.387471,0.286625,0.169604,0.012225,0.073293,0.037813,0.002903,0.002608
N20003490,0.023704,0.431559,0.193733,0.212863,0.009920,0.099833,0.023664,0.002530,0.002194
N20003491,0.025461,0.496888,0.125966,0.218104,0.008465,0.105613,0.014993,0.002432,0.002077
N20003492,0.025052,0.411649,0.241721,0.195902,0.009191,0.085199,0.026826,0.002315,0.002145
N20003493,0.056775,0.507017,0.167731,0.151593,0.015120,0.068076,0.024790,0.004901,0.003997
N20003494,0.022456,0.400196,0.222827,0.211050,0.011832,0.098109,0.028430,0.002701,0.002399
N20003495,0.045263,0.502933,0.172797,0.160355,0.014597,0.071172,0.024781,0.004472,0.003629
N20003496,0.024444,0.431369,0.216933,0.200619,0.009768,0.085675,0.026554,0.002442,0.002195
N20003497,0.015666,0.526683,0.108478,0.201372,0.004299,0.130940,0.010153,0.001261,0.001147
N20003498,0.044809,0.473587,0.121740,0.223482,0.015760,0.095729,0.017021,0.004219,0.003653
N20003499,0.091938,0.438704,0.194770,0.134961,0.027656,0.065687,0.030679,0.008730,0.006874
N20003500,0.062449,0.486090,0.120028,0.192552,0.022936,0.086308,0.017865,0.006479,0.005292
N20003501,0.024276,0.459881,0.131914,0.246721,0.011558,0.104869,0.015478,0.002847,0.002457
N20003502,0.027589,0.465039,0.192990,0.190652,0.009448,0.086425,0.022972,0.002600,0.002285
N20003503,0.069633,0.350857,0.321632,0.119276,0.024037,0.058527,0.043743,0.006680,0.005616
N20003504,0.064508,0.462129,0.194461,0.146204,0.020239,0.069676,0.031785,0.006088,0.004909
N20003505,0.029078,0.501199,0.173269,0.169179,0.007876,0.093919,0.021006,0.002399,0.002073
N20003506,0.043051,0.552411,0.073962,0.189814,0.012562,0.111164,0.009607,0.004150,0.003280
N20003507,0.014409,0.348393,0.360457,0.164379,0.005248,0.068828,0.035747,0.001297,0.001241
N20003508,0.011488,0.332713,0.371035,0.150866,0.006413,0.080765,0.044058,0.001389,0.001273
N20003509,0.046037,0.523000,0.180628,0.125631,0.012127,0.078488,0.026930,0.003931,0.003228
N20003510,0.059621,0.584646,0.059059,0.163283,0.016457,0.097505,0.008998,0.006041,0.004389
N20003511,0.023208,0.518922,0.134903,0.187625,0.007009,0.109704,0.014814,0.002031,0.001784
N20003512,0.030371,0.620888,0.056172,0.160166,0.006053,0.115679,0.006477,0.002325,0.001868
N20003513,0.060645,0.451577,0.208780,0.149816,0.019340,0.066084,0.033496,0.005609,0.004652
N20003514,0.022861,0.437086,0.165890,0.248466,0.009438,0.092103,0.019584,0.002430,0.002141
