code,Sinn Féin,DUP,Alliance,UUP,SDLP,TUV,Green,PBP,Aontú
N20002969,0.092382,0.449302,0.098340,0.176570,0.023009,0.143804,0.010238,0.001448,0.004907
N20002970,0.752329,0.018612,0.011984,0.011824,0.155478,0.006558,0.001624,0.011098,0.030494
N20002971,0.531580,0.141097,0.036959,0.079016,0.119983,0.052270,0.004572,0.008220,0.026303
N20002972,0.764626,0.018521,0.009873,0.009800,0.148420,0.006353,0.001488,0.011336,0.029583
N20002973,0.673559,0.061944,0.026534,0.042428,0.132123,0.024183,0.002893,0.009225,0.027110
N20002974,0.556392,0.138895,0.042199,0.093027,0.084867,0.054945,0.003934,0.006352,0.019388
N20002975,0.774278,0.010677,0.010887,0.007578,0.145314,0.004236,0.001345,0.011337,0.034348
N20002976,0.799806,0.012314,0.007268,0.007848,0.123061,0.004745,0.000866,0.011558,0.032534
N20002977,0.753658,0.012771,0.013921,0.009186,0.155643,0.004857,0.001722,0.012183,0.036057
N20002978,0.722372,0.010000,0.014847,0.006493,0.187757,0.003450,0.001992,0.013739,0.039350
N20002979,0.045837,0.506692,0.037950,0.160155,0.008792,0.235175,0.002534,0.000654,0.002211
N20002980,0.760238,0.016822,0.020602,0.011331,0.137282,0.006227,0.002359,0.011303,0.033835
N20002981,0.041025,0.509904,0.036664,0.222248,0.008912,0.175364,0.003137,0.000618,0.002129
N20002982,0.714449,0.032536,0.029568,0.019166,0.142879,0.011849,0.003396,0.011652,0.034504
N20002983,0.686796,0.068764,0.032330,0.035602,0.112525,0.021309,0.003652,0.009957,0.029066
N20002984,0.653703,0.091103,0.035260,0.048251,0.100762,0.031313,0.003595,0.008913,0.027101
N20002985,0.027575,0.516126,0.027054,0.219697,0.005517,0.200337,0.001940,0.000385,0.001368
N20002986,0.540702,0.109968,0.087762,0.065795,0.111393,0.041744,0.007770,0.008268,0.026598
N20002987,0.280428,0.307471,0.049501,0.162083,0.066933,0.107511,0.005300,0.005146,0.015628
N20002988,0.577409,0.118556,0.030390,0.059814,0.124185,0.046723,0.003523,0.010061,0.029339
N20002989,0.704988,0.023409,0.020448,0.014783,0.174288,0.008534,0.002603,0.012857,0.038092
N20002990,0.789074,0.041330,0.005824,0.024342,0.086140,0.016467,0.000681,0.009398,0.026744
N20002991,0.770431,0.017518,0.008507,0.009652,0.139314,0.006253,0.001189,0.012724,0.034412
N20002992,0.497328,0.162671,0.038645,0.098871,0.104952,0.060983,0.004238,0.007781,0.024531
N20002993,0.752596,0.023933,0.014928,0.015242,0.136053,0.009304,0.001773,0.011987,0.034184
N20002994,0.070361,0.518841,0.065793,0.170842,0.013656,0.150404,0.005669,0.001036,0.003398
N20002995,0.734667,0.023026,0.016784,0.011157,0.155684,0.007224,0.002613,0.013278,0.035567
N20002996,0.410378,0.220961,0.042268,0.107498,0.107674,0.075005,0.005095,0.007766,0.023353
N20002997,0.738789,0.020168,0.018882,0.011684,0.151698,0.007004,0.002520,0.013203,0.036051
N20002998,0.769451,0.028523,0.008308,0.017071,0.119787,0.011144,0.001023,0.012069,0.032625
N20002999,0.763430,0.019553,0.007272,0.008574,0.145685,0.006228,0.001274,0.013389,0.034595
N20003000,0.735713,0.010147,0.012895,0.006877,0.176303,0.003768,0.001706,0.013698,0.038894
N20003001,0.780589,0.015634,0.008169,0.006420,0.135342,0.004635,0.001372,0.013849,0.033990
N20003002,0.633708,0.024256,0.030482,0.008614,0.231001,0.005559,0.007049,0.017348,0.041984
N20003003,0.755259,0.026848,0.016095,0.011362,0.135441,0.007688,0.002589,0.012115,0.032603
N20003004,0.169933,0.411628,0.055028,0.185828,0.031340,0.130925,0.005037,0.002402,0.007880
N20003005,0.752962,0.033285,0.017353,0.013617,0.127164,0.009362,0.002695,0.011951,0.031610
N20003006,0.746944,0.042807,0.015830,0.016507,0.120607,0.012557,0.002708,0.011577,0.030463
N20003007,0.653851,0.031238,0.036174,0.017201,0.192476,0.009793,0.005301,0.014428,0.039539
N20003008,0.700031,0.046451,0.040677,0.018521,0.133263,0.012016,0.006261,0.011369,0.031412
N20003009,0.692082,0.040223,0.031750,0.022212,0.149966,0.012854,0.004241,0.012083,0.034590
N20003010,0.770799,0.025081,0.010344,0.009642,0.129638,0.007372,0.001713,0.012931,0.032479
N20003011,0.743060,0.023570,0.011524,0.010813,0.152565,0.007191,0.001849,0.013860,0.035568
N20003012,0.764418,0.016875,0.006600,0.008585,0.148329,0.005850,0.001086,0.013130,0.035127
N20003013,0.751567,0.035836,0.013537,0.016686,0.124859,0.011470,0.001950,0.012104,0.031991
N20003014,0.701518,0.024502,0.034089,0.012606,0.166346,0.007095,0.005077,0.012823,0.035944
N20003015,0.757781,0.011569,0.004685,0.007402,0.161431,0.004477,0.000693,0.014233,0.037727
N20003016,0.750997,0.011985,0.008181,0.007958,0.164667,0.004677,0.001177,0.013068,0.037290
N20003017,0.780309,0.014500,0.006803,0.008929,0.135197,0.005669,0.000937,0.012871,0.034784
N20003018,0.682488,0.087804,0.022087,0.027083,0.122350,0.018286,0.003232,0.010281,0.026390
N20003019,0.484958,0.220449,0.039941,0.084983,0.088398,0.049096,0.004394,0.007005,0.020777
N20003020,0.707259,0.093981,0.022896,0.026754,0.097771,0.014496,0.007233,0.007366,0.022245
N20003021,0.723027,0.061335,0.013315,0.024185,0.119853,0.017327,0.001566,0.010307,0.029086
N20003022,0.717183,0.079051,0.024043,0.029101,0.099924,0.013997,0.005937,0.007434,0.023331
N20003023,0.741961,0.035827,0.016114,0.015334,0.141737,0.006243,0.004088,0.009544,0.029151
N20003024,0.342591,0.218178,0.127094,0.121371,0.101306,0.047412,0.019277,0.004692,0.018079
N20003025,0.679483,0.036186,0.038795,0.019222,0.168692,0.006949,0.008465,0.010098,0.032110
N20003026,0.731654,0.048855,0.026918,0.015161,0.127281,0.007109,0.007350,0.008987,0.026686
N20003027,0.181074,0.521693,0.042247,0.132969,0.023070,0.083551,0.008244,0.001568,0.005585
N20003028,0.712827,0.082092,0.026665,0.024644,0.102973,0.012794,0.006903,0.007785,0.023317
N20003029,0.709440,0.080949,0.029461,0.025128,0.103947,0.011702,0.007825,0.008005,0.023543
N20003030,0.720402,0.052731,0.022390,0.019504,0.133066,0.008778,0.005565,0.009467,0.028098
N20003031,0.619259,0.094483,0.049525,0.040793,0.133173,0.016850,0.010903,0.008316,0.026698
N20003032,0.704292,0.101305,0.024238,0.024206,0.094453,0.014382,0.008049,0.007406,0.021669
N20003033,0.789160,0.044140,0.009600,0.013017,0.101409,0.006686,0.002777,0.008797,0.024414
N20003034,0.573318,0.152801,0.059802,0.048310,0.099284,0.023001,0.015528,0.006827,0.021129
N20003035,0.791715,0.046716,0.007789,0.015096,0.096660,0.007916,0.002176,0.008305,0.023628
N20003036,0.317970,0.318862,0.048234,0.164179,0.056710,0.070260,0.006208,0.003689,0.013887
N20003037,0.634946,0.169586,0.028177,0.029439,0.081535,0.019988,0.010791,0.006887,0.018651
N20003038,0.487127,0.265042,0.055159,0.047537,0.075418,0.028268,0.019349,0.005787,0.016313
N20003039,0.323816,0.378669,0.059615,0.095459,0.056624,0.053350,0.016899,0.003755,0.011812
N20003040,0.196922,0.483957,0.047245,0.147964,0.027741,0.078489,0.009224,0.001927,0.006531
N20003041,0.759094,0.069085,0.011160,0.015472,0.099661,0.009316,0.003771,0.008991,0.023449
N20003042,0.721767,0.065970,0.021124,0.018287,0.122189,0.009518,0.006378,0.008976,0.025792
N20003043,0.318748,0.394757,0.044324,0.118804,0.041413,0.059472,0.009238,0.003140,0.010105
N20003044,0.318440,0.378662,0.053043,0.097529,0.065827,0.054228,0.015104,0.004195,0.012973
N20003045,0.247439,0.473389,0.032789,0.123503,0.035825,0.067956,0.008385,0.002541,0.008173
N20003046,0.338489,0.391218,0.035205,0.109935,0.047192,0.054232,0.009337,0.003469,0.010924
N20003047,0.388759,0.337245,0.048765,0.088693,0.058946,0.047088,0.013118,0.004213,0.013174
N20003048,0.025164,0.626030,0.037376,0.189555,0.004995,0.110628,0.004793,0.000295,0.001165
N20003049,0.174615,0.492218,0.055972,0.150135,0.023566,0.085604,0.010589,0.001629,0.005673
N20003050,0.391530,0.252322,0.068475,0.110261,0.091712,0.049245,0.013925,0.004934,0.017596
N20003051,0.203838,0.516370,0.036958,0.120532,0.023710,0.082582,0.008288,0.001792,0.005931
N20003052,0.035668,0.565973,0.027023,0.252235,0.007363,0.106147,0.003543,0.000436,0.001611
N20003053,0.014945,0.588451,0.023207,0.244829,0.002122,0.123641,0.002136,0.000133,0.000537
N20003054,0.174956,0.452735,0.093469,0.137525,0.032723,0.085828,0.013162,0.002013,0.007588
N20003055,0.096246,0.463786,0.113539,0.184568,0.024293,0.097776,0.013445,0.001254,0.005094
N20003056,0.192976,0.386182,0.104048,0.155576,0.048938,0.086035,0.013567,0.002528,0.010151
N20003057,0.286407,0.325227,0.082371,0.139680,0.044632,0.098464,0.009934,0.002758,0.010527
N20003058,0.657025,0.083217,0.033410,0.035197,0.132460,0.015722,0.007933,0.008343,0.026693
N20003059,0.607037,0.114075,0.047324,0.038554,0.127689,0.019799,0.012050,0.008171,0.025301
N20003060,0.649749,0.087281,0.020295,0.040277,0.143717,0.015618,0.004887,0.009432,0.028745
N20003061,0.726162,0.039931,0.019547,0.020083,0.142400,0.008390,0.004518,0.009364,0.029604
N20003062,0.631490,0.106008,0.035680,0.053386,0.109328,0.027493,0.005748,0.006788,0.024080
N20003063,0.783076,0.015840,0.004441,0.008170,0.140765,0.005184,0.000659,0.011529,0.030338
N20003064,0.694358,0.033486,0.016226,0.015200,0.178061,0.011010,0.002472,0.012632,0.036556
N20003065,0.532376,0.142509,0.030491,0.070542,0.135881,0.047119,0.003790,0.008938,0.028355
N20003066,0.300518,0.273304,0.101948,0.156824,0.075525,0.056718,0.017341,0.003750,0.014073
N20003067,0.710681,0.050794,0.016487,0.032354,0.136934,0.013105,0.003416,0.008243,0.027985
N20003068,0.779131,0.030113,0.010570,0.020129,0.115922,0.008010,0.001944,0.007816,0.026365
N20003069,0.332476,0.290978,0.048851,0.169039,0.060823,0.073819,0.007464,0.003457,0.013092
N20003070,0.270309,0.300349,0.055711,0.201605,0.053021,0.097406,0.007646,0.002843,0.011112
N20003071,0.427750,0.193491,0.050330,0.137683,0.099230,0.059103,0.007921,0.005096,0.019396
N20003072,0.248051,0.396060,0.054701,0.156506,0.046660,0.075571,0.010144,0.002681,0.009627
N20003073,0.692481,0.051817,0.022370,0.035550,0.140906,0.017403,0.003660,0.007533,0.028281
N20003074,0.343110,0.262450,0.055915,0.160552,0.061956,0.091841,0.007551,0.003293,0.013332
N20003075,0.731005,0.065681,0.015386,0.045647,0.091317,0.019906,0.002383,0.006167,0.022508
N20003076,0.715980,0.047983,0.028610,0.031040,0.125286,0.011817,0.005766,0.007430,0.026087
N20003077,0.435995,0.194790,0.057636,0.120685,0.096669,0.060625,0.009128,0.005162,0.019310
N20003078,0.649855,0.049319,0.046197,0.037556,0.157908,0.013139,0.008262,0.008194,0.029571
N20003079,0.627683,0.114343,0.015277,0.081110,0.095634,0.034986,0.002540,0.006171,0.022256
N20003080,0.225447,0.359042,0.025818,0.207573,0.029722,0.140318,0.002949,0.001783,0.007350
N20003081,0.360569,0.291032,0.033359,0.134175,0.059241,0.100340,0.004863,0.003360,0.013060
N20003082,0.670191,0.092328,0.014161,0.049046,0.109747,0.031080,0.002602,0.006810,0.024035
N20003083,0.397155,0.273317,0.021276,0.144508,0.063631,0.078063,0.003674,0.003993,0.014384
N20003084,0.112888,0.433978,0.037591,0.233864,0.022590,0.148640,0.004571,0.001152,0.004725
N20003085,0.391812,0.246398,0.045569,0.142193,0.065489,0.084865,0.005510,0.003622,0.014543
N20003086,0.469132,0.226359,0.023384,0.113309,0.059876,0.086307,0.003219,0.003769,0.014646
N20003087,0.452636,0.210915,0.037465,0.133680,0.081783,0.054893,0.006267,0.004760,0.017602
N20003088,0.394451,0.292061,0.023023,0.148199,0.056286,0.064896,0.004182,0.003723,0.013180
N20003089,0.505627,0.186409,0.034809,0.122129,0.073669,0.050400,0.005197,0.004585,0.017175
N20003090,0.297966,0.377043,0.022732,0.159561,0.037848,0.088952,0.004210,0.002526,0.009162
N20003091,0.385660,0.260038,0.040885,0.153165,0.071738,0.062693,0.006475,0.004122,0.015225
N20003092,0.307684,0.324092,0.024585,0.173869,0.037717,0.116929,0.003110,0.002427,0.009589
N20003093,0.267271,0.329543,0.044098,0.209675,0.036605,0.096436,0.005339,0.002188,0.008844
N20003094,0.038320,0.491161,0.030846,0.314681,0.005690,0.114382,0.003285,0.000300,0.001335
N20003095,0.079668,0.452733,0.035582,0.290787,0.015295,0.117260,0.004563,0.000804,0.003306
N20003096,0.767672,0.025220,0.008079,0.021077,0.132276,0.007754,0.001474,0.008054,0.028395
N20003097,0.047790,0.568765,0.022793,0.235609,0.006977,0.112648,0.003386,0.000416,0.001616
N20003098,0.283090,0.323103,0.110738,0.130223,0.062885,0.053016,0.021602,0.003356,0.011986
N20003099,0.043855,0.509199,0.062131,0.259743,0.008608,0.106202,0.008034,0.000431,0.001796
N20003100,0.325858,0.311577,0.064127,0.120221,0.068452,0.081965,0.010668,0.003627,0.013504
N20003101,0.461276,0.122739,0.028542,0.144538,0.117147,0.089871,0.001848,0.014357,0.019682
N20003102,0.157161,0.259905,0.072780,0.279038,0.045514,0.169000,0.004268,0.004972,0.007362
N20003103,0.481603,0.125912,0.028939,0.125990,0.082259,0.125942,0.001482,0.011568,0.016306
N20003104,0.387876,0.217985,0.051396,0.125540,0.086159,0.099245,0.004438,0.012404,0.014957
N20003105,0.206051,0.241005,0.043844,0.240936,0.042972,0.209722,0.002237,0.005342,0.007892
N20003106,0.663677,0.009864,0.012363,0.012650,0.236120,0.005044,0.001161,0.026413,0.032707
N20003107,0.690522,0.032117,0.016449,0.042248,0.152713,0.017540,0.001213,0.020513,0.026685
N20003108,0.428709,0.119747,0.070784,0.153474,0.127964,0.059595,0.005228,0.014657,0.019841
N20003109,0.519985,0.075410,0.064164,0.065482,0.195368,0.022019,0.006360,0.023607,0.027605
N20003110,0.603424,0.047030,0.030021,0.056284,0.187570,0.021720,0.002775,0.022774,0.028401
N20003111,0.660153,0.015836,0.022131,0.019398,0.214846,0.006986,0.001908,0.026805,0.031936
N20003112,0.605855,0.015510,0.024973,0.016774,0.262935,0.006542,0.002720,0.030103,0.034588
N20003113,0.640572,0.041618,0.034587,0.044068,0.169447,0.016603,0.002872,0.022761,0.027471
N20003114,0.692809,0.015713,0.015227,0.017739,0.191925,0.008227,0.001281,0.026462,0.030618
N20003115,0.694266,0.014998,0.017762,0.018960,0.190651,0.007240,0.001593,0.024515,0.030016
N20003116,0.704997,0.015429,0.011628,0.020328,0.183982,0.007163,0.000996,0.025392,0.030084
N20003117,0.739201,0.016511,0.008982,0.017514,0.156447,0.007039,0.000784,0.025434,0.028088
N20003118,0.738050,0.017122,0.012353,0.014943,0.157063,0.006824,0.001144,0.024952,0.027549
N20003119,0.675385,0.034553,0.018001,0.028466,0.176564,0.013639,0.001915,0.023785,0.027692
N20003120,0.685937,0.013736,0.024410,0.013904,0.197544,0.005145,0.002363,0.026631,0.030330
N20003121,0.724453,0.015902,0.012216,0.022743,0.164121,0.008620,0.000979,0.022532,0.028434
N20003122,0.696175,0.008227,0.007723,0.009978,0.212225,0.003895,0.000763,0.028656,0.032358
N20003123,0.710636,0.013277,0.013853,0.016795,0.182978,0.006764,0.001181,0.024727,0.029789
N20003124,0.755550,0.009499,0.006064,0.011899,0.159072,0.004920,0.000519,0.024202,0.028273
N20003125,0.173505,0.228448,0.032897,0.147848,0.022475,0.385048,0.001429,0.003363,0.004988
N20003126,0.724891,0.012205,0.007904,0.014555,0.178449,0.006301,0.000710,0.025297,0.029687
N20003127,0.729493,0.015750,0.008712,0.019812,0.165311,0.007979,0.000769,0.023673,0.028501
N20003128,0.703467,0.028242,0.011485,0.035262,0.157837,0.014419,0.001004,0.021282,0.027002
N20003129,0.740176,0.009954,0.006616,0.013315,0.169498,0.005360,0.000566,0.025011,0.029503
N20003130,0.707992,0.010013,0.008888,0.013032,0.196481,0.005177,0.000871,0.026342,0.031204
N20003131,0.745295,0.014075,0.006061,0.017183,0.156994,0.008571,0.000521,0.023308,0.027993
N20003132,0.762063,0.012820,0.005070,0.011629,0.148857,0.005269,0.000523,0.026179,0.027588
N20003133,0.758544,0.010302,0.005049,0.013627,0.154004,0.005602,0.000424,0.024188,0.028261
N20003134,0.689576,0.011166,0.011800,0.012778,0.210456,0.005293,0.001214,0.026411,0.031306
N20003135,0.661694,0.009486,0.011047,0.011711,0.237751,0.004457,0.001249,0.029004,0.033601
N20003136,0.716199,0.012580,0.013890,0.015190,0.180545,0.005957,0.001295,0.024649,0.029695
N20003137,0.736163,0.011034,0.006489,0.013653,0.171570,0.005572,0.000591,0.025533,0.029397
N20003138,0.700044,0.010400,0.007211,0.012159,0.204385,0.005071,0.000752,0.028207,0.031770
N20003139,0.728263,0.009515,0.007835,0.011913,0.180776,0.004570,0.000696,0.026275,0.030158
N20003140,0.754653,0.008641,0.004329,0.011244,0.162927,0.004698,0.000395,0.024492,0.028620
N20003141,0.777012,0.011894,0.006330,0.014552,0.134712,0.006268,0.000536,0.022442,0.026253
N20003142,0.728824,0.009702,0.006123,0.011999,0.181325,0.004806,0.000571,0.026390,0.030261
N20003143,0.739031,0.007526,0.003884,0.008264,0.178829,0.003428,0.000390,0.028368,0.030282
N20003144,0.763229,0.012469,0.004911,0.015220,0.145984,0.006705,0.000423,0.023721,0.027339
N20003145,0.756721,0.010000,0.004582,0.010951,0.159475,0.004815,0.000442,0.024959,0.028055
N20003146,0.721820,0.009653,0.004876,0.009527,0.190229,0.004293,0.000524,0.028599,0.030480
N20003147,0.745963,0.015916,0.004885,0.016580,0.156079,0.007708,0.000488,0.024704,0.027677
N20003148,0.763965,0.010205,0.004379,0.013499,0.149979,0.005635,0.000362,0.024146,0.027831
N20003149,0.705594,0.010133,0.007609,0.012177,0.198758,0.004971,0.000773,0.028215,0.031769
N20003150,0.760157,0.010941,0.004331,0.010916,0.153277,0.004894,0.000407,0.026914,0.028163
N20003151,0.784635,0.010788,0.004625,0.014316,0.131655,0.006354,0.000359,0.021386,0.025883
N20003152,0.797237,0.010891,0.002683,0.013230,0.122640,0.006124,0.000234,0.021840,0.025121
N20003153,0.754717,0.011317,0.004063,0.013596,0.155720,0.006139,0.000377,0.025554,0.028516
N20003154,0.387512,0.179981,0.126588,0.101625,0.091968,0.065641,0.005400,0.027185,0.014101
N20003155,0.577215,0.032013,0.056011,0.018512,0.247882,0.011042,0.006077,0.019662,0.031585
N20003156,0.468262,0.016750,0.121478,0.012286,0.310539,0.006072,0.012290,0.019148,0.033175
N20003157,0.658215,0.020638,0.021628,0.011857,0.191116,0.008021,0.001418,0.060565,0.026541
N20003158,0.568102,0.050489,0.070972,0.027578,0.185104,0.017221,0.004897,0.051507,0.024131
N20003159,0.740548,0.024310,0.013407,0.011340,0.128641,0.009663,0.000818,0.049573,0.021701
N20003160,0.642236,0.022077,0.033635,0.013189,0.225902,0.007849,0.003485,0.019954,0.031673
N20003161,0.616185,0.041622,0.052237,0.025852,0.170219,0.015288,0.002948,0.051351,0.024299
N20003162,0.683854,0.019229,0.032215,0.010909,0.164628,0.006758,0.001785,0.055835,0.024788
N20003163,0.492773,0.026296,0.105871,0.020374,0.250540,0.010032,0.006587,0.059291,0.028236
N20003164,0.711527,0.021637,0.020960,0.012664,0.148955,0.008000,0.001196,0.051686,0.023374
N20003165,0.473069,0.009653,0.057184,0.006945,0.341202,0.003685,0.004293,0.071239,0.032730
N20003166,0.744575,0.013929,0.012499,0.008305,0.137154,0.005331,0.000642,0.054200,0.023365
N20003167,0.731769,0.012344,0.015124,0.007781,0.148756,0.004901,0.000812,0.054347,0.024166
N20003168,0.618400,0.032024,0.049036,0.020591,0.184568,0.012628,0.003012,0.054339,0.025402
N20003169,0.618679,0.019853,0.032648,0.014410,0.213855,0.008648,0.001990,0.061655,0.028262
N20003170,0.624437,0.017543,0.042598,0.007937,0.208182,0.004990,0.003000,0.064328,0.026985
N20003171,0.636168,0.029139,0.037996,0.012484,0.187289,0.009089,0.002738,0.059710,0.025387
N20003172,0.624622,0.039392,0.047628,0.015873,0.178063,0.012204,0.003544,0.054824,0.023849
N20003173,0.693423,0.013242,0.010913,0.007099,0.178116,0.004655,0.000705,0.065460,0.026387
N20003174,0.601229,0.028142,0.042340,0.011040,0.214962,0.008276,0.003455,0.064004,0.026552
N20003175,0.643931,0.019155,0.022743,0.010806,0.203308,0.006598,0.001528,0.064564,0.027368
N20003176,0.672346,0.024795,0.024506,0.012195,0.173756,0.008647,0.001750,0.057091,0.024913
N20003177,0.706460,0.025846,0.019750,0.013290,0.146070,0.009279,0.001183,0.054687,0.023433
N20003178,0.578812,0.045279,0.051164,0.016373,0.203468,0.012687,0.004472,0.062389,0.025356
N20003179,0.561380,0.068110,0.063759,0.021464,0.181581,0.020655,0.005563,0.054490,0.022998
N20003180,0.646795,0.026560,0.027718,0.015976,0.186969,0.010558,0.001700,0.057726,0.025998
N20003181,0.636579,0.019478,0.043145,0.010875,0.196952,0.006526,0.002719,0.057586,0.026140
N20003182,0.716144,0.024179,0.020703,0.012806,0.138870,0.009197,0.001117,0.053887,0.023097
N20003183,0.644334,0.010016,0.017338,0.005452,0.221034,0.003369,0.001252,0.068712,0.028493
N20003184,0.681027,0.013462,0.017969,0.009183,0.185801,0.005500,0.001048,0.059450,0.026560
N20003185,0.654998,0.025287,0.027535,0.011625,0.184340,0.008335,0.001927,0.060360,0.025594
N20003186,0.706194,0.017616,0.016016,0.008396,0.160099,0.006083,0.001064,0.059974,0.024558
N20003187,0.658521,0.026855,0.021828,0.011817,0.183087,0.008588,0.001642,0.062179,0.025483
N20003188,0.686193,0.016836,0.016953,0.011282,0.176861,0.006797,0.001036,0.058081,0.025962
N20003189,0.673249,0.022249,0.024673,0.013987,0.174213,0.008355,0.001453,0.056418,0.025403
N20003190,0.556622,0.071005,0.062891,0.021818,0.187515,0.017955,0.006759,0.052759,0.022677
N20003191,0.653453,0.018532,0.023442,0.012426,0.194987,0.007791,0.001512,0.060538,0.027318
N20003192,0.659901,0.012423,0.019951,0.007485,0.206384,0.004550,0.001254,0.060738,0.027314
N20003193,0.630693,0.028888,0.026761,0.015613,0.198842,0.010639,0.001883,0.060136,0.026546
N20003194,0.656979,0.012498,0.015371,0.009313,0.209953,0.005256,0.000973,0.061541,0.028116
N20003195,0.698598,0.019267,0.021772,0.009829,0.161567,0.006514,0.001389,0.056662,0.024402
N20003196,0.640279,0.034664,0.029895,0.018036,0.181055,0.012235,0.002267,0.056477,0.025092
N20003197,0.679539,0.019239,0.021470,0.011748,0.175484,0.007407,0.001323,0.058055,0.025733
N20003198,0.625459,0.021221,0.037492,0.015755,0.203909,0.008817,0.002230,0.057838,0.027278
N20003199,0.662638,0.022138,0.023531,0.011471,0.184051,0.007864,0.001490,0.060830,0.025986
N20003200,0.698283,0.015658,0.013302,0.011741,0.170678,0.007132,0.000774,0.056530,0.025902
N20003201,0.726871,0.012624,0.008629,0.007743,0.155745,0.005223,0.000522,0.057831,0.024812
N20003202,0.715325,0.014463,0.008567,0.010305,0.160551,0.006972,0.000488,0.057775,0.025553
N20003203,0.680585,0.009804,0.013016,0.007234,0.197032,0.004240,0.000768,0.059952,0.027370
N20003204,0.723384,0.014765,0.008673,0.011321,0.153907,0.007056,0.000479,0.055316,0.025100
N20003205,0.714171,0.012968,0.010535,0.009476,0.163284,0.006094,0.000576,0.057251,0.025644
N20003206,0.688560,0.007566,0.007200,0.004807,0.193422,0.003051,0.000436,0.067015,0.027942
N20003207,0.614528,0.027466,0.030387,0.016863,0.255289,0.009260,0.003791,0.012176,0.030241
N20003208,0.215053,0.263692,0.123674,0.128542,0.089112,0.156612,0.009025,0.003510,0.010780
N20003209,0.299822,0.219458,0.145717,0.094334,0.108354,0.102439,0.011214,0.004851,0.013811
N20003210,0.560359,0.084092,0.052797,0.051258,0.182286,0.030322,0.005219,0.009292,0.024374
N20003211,0.627446,0.025450,0.033102,0.017612,0.242994,0.008556,0.003643,0.011534,0.029662
N20003212,0.586794,0.070153,0.036108,0.043641,0.199188,0.024226,0.003815,0.010060,0.026015
N20003213,0.478296,0.169226,0.036329,0.089606,0.114792,0.085338,0.002942,0.006147,0.017324
N20003214,0.546838,0.088165,0.060969,0.046604,0.187744,0.029514,0.006342,0.009413,0.024411
N20003215,0.512287,0.108965,0.070412,0.063080,0.171849,0.034878,0.006942,0.008793,0.022793
N20003216,0.655795,0.049997,0.030782,0.035223,0.172098,0.018805,0.002856,0.009418,0.025026
N20003217,0.684610,0.018309,0.016961,0.011065,0.220246,0.005267,0.002076,0.012413,0.029054
N20003218,0.608902,0.011532,0.026860,0.007743,0.292272,0.003421,0.003249,0.013276,0.032745
N20003219,0.674965,0.036539,0.025838,0.024247,0.185609,0.013678,0.002494,0.010249,0.026379
N20003220,0.726800,0.015133,0.007423,0.009157,0.195765,0.005119,0.000877,0.011964,0.027762
N20003221,0.660353,0.020284,0.022381,0.011479,0.234957,0.005686,0.002830,0.012518,0.029512
N20003222,0.676817,0.029730,0.032275,0.020081,0.189962,0.011011,0.003102,0.010281,0.026741
N20003223,0.621609,0.013851,0.018766,0.008598,0.284147,0.004091,0.002447,0.013865,0.032627
N20003224,0.723898,0.015308,0.010527,0.009938,0.194695,0.004872,0.001167,0.011788,0.027807
N20003225,0.740361,0.020083,0.014848,0.015948,0.164978,0.007448,0.001371,0.009630,0.025333
N20003226,0.677750,0.014355,0.018658,0.009635,0.231434,0.004735,0.002197,0.011784,0.029452
N20003227,0.690637,0.015477,0.012898,0.010562,0.221706,0.005206,0.001536,0.012434,0.029545
N20003228,0.507107,0.013347,0.044581,0.008116,0.367660,0.003751,0.006819,0.014287,0.034331
N20003229,0.611532,0.028948,0.042489,0.019075,0.242033,0.009283,0.004763,0.012012,0.029866
N20003230,0.699086,0.020378,0.020146,0.013855,0.198239,0.007171,0.002123,0.011176,0.027827
N20003231,0.680571,0.017123,0.018988,0.011029,0.222765,0.005401,0.002348,0.012361,0.029413
N20003232,0.676285,0.024511,0.036078,0.019048,0.195092,0.008239,0.003482,0.010256,0.027008
N20003233,0.573537,0.015714,0.022775,0.009324,0.321842,0.004561,0.003436,0.014750,0.034061
N20003234,0.594875,0.015557,0.024153,0.010079,0.300916,0.005204,0.003241,0.013272,0.032704
N20003235,0.664794,0.033972,0.022049,0.020755,0.206253,0.011106,0.002582,0.011032,0.027457
N20003236,0.563793,0.019797,0.045711,0.011785,0.302387,0.005447,0.006268,0.013058,0.031755
N20003237,0.547129,0.027903,0.053181,0.018722,0.293907,0.008602,0.006381,0.012772,0.031402
N20003238,0.591957,0.033411,0.030705,0.016716,0.269534,0.008782,0.004723,0.013504,0.030669
N20003239,0.629362,0.017392,0.021582,0.009222,0.268901,0.004760,0.003168,0.014022,0.031590
N20003240,0.525863,0.018879,0.048217,0.012381,0.335228,0.005162,0.006639,0.013959,0.033671
N20003241,0.613596,0.029582,0.037437,0.014457,0.250348,0.007507,0.005351,0.012523,0.029199
N20003242,0.532814,0.025840,0.065999,0.011456,0.303852,0.005530,0.010079,0.013511,0.030920
N20003243,0.638029,0.021348,0.029735,0.011422,0.248015,0.005631,0.003980,0.012346,0.029494
N20003244,0.712565,0.014894,0.012751,0.008710,0.204698,0.004380,0.001525,0.012246,0.028231
N20003245,0.645436,0.010344,0.021117,0.005595,0.267359,0.002559,0.003023,0.013686,0.030881
N20003246,0.664827,0.027466,0.031207,0.011239,0.214087,0.006189,0.004579,0.012688,0.027716
N20003247,0.575467,0.032854,0.048869,0.016991,0.268330,0.008016,0.007181,0.012565,0.029728
