code,Sinn Féin,DUP,Alliance,UUP,SDLP,TUV,Green,PBP,Aontú
N20001801,0.479774,0.011837,0.024135,0.005203,0.331141,0.002072,0.010046,0.083749,0.052042
N20001802,0.607400,0.015531,0.013336,0.006189,0.221456,0.002856,0.004214,0.081413,0.047604
N20001803,0.657199,0.022207,0.016238,0.015841,0.175032,0.006119,0.003181,0.060323,0.043861
N20001804,0.634468,0.017713,0.012871,0.011729,0.200316,0.004668,0.002900,0.068325,0.047011
N20001805,0.647314,0.016543,0.011588,0.011309,0.190710,0.004202,0.002522,0.069275,0.046537
N20001806,0.672809,0.012901,0.006660,0.008872,0.179860,0.003530,0.001442,0.068411,0.045514
N20001807,0.633679,0.016998,0.011053,0.011811,0.201960,0.004611,0.002570,0.069880,0.047438
N20001808,0.645039,0.009413,0.018629,0.006560,0.198143,0.002076,0.003248,0.069874,0.047017
N20001809,0.681255,0.009981,0.006185,0.005739,0.178879,0.002202,0.001423,0.069983,0.044353
N20001810,0.682922,0.012190,0.008128,0.009038,0.175745,0.003424,0.001689,0.062530,0.044334
N20001811,0.725523,0.010958,0.005050,0.006532,0.142493,0.002642,0.000900,0.064705,0.041197
N20001812,0.649154,0.016605,0.008455,0.011720,0.193746,0.005159,0.001836,0.066937,0.046389
N20001813,0.729104,0.012736,0.005016,0.007505,0.139386,0.003072,0.000936,0.062014,0.040231
N20001814,0.685922,0.011688,0.007505,0.008598,0.170507,0.003302,0.001557,0.066281,0.044640
N20001815,0.714469,0.010538,0.006821,0.006297,0.151844,0.002449,0.001278,0.064464,0.041840
N20001816,0.734644,0.013344,0.003904,0.009051,0.136177,0.003836,0.000770,0.058615,0.039660
N20001817,0.728080,0.016096,0.006838,0.010132,0.132748,0.003953,0.001156,0.061128,0.039870
N20001818,0.718228,0.010604,0.003556,0.005653,0.149921,0.002332,0.000747,0.067242,0.041715
N20001819,0.720929,0.009262,0.003706,0.005907,0.147490,0.002269,0.000693,0.067493,0.042250
N20001820,0.672560,0.010066,0.008085,0.007561,0.186827,0.002831,0.001593,0.064555,0.045922
N20001821,0.698059,0.008415,0.003180,0.004777,0.164121,0.001958,0.000723,0.074576,0.044193
N20001822,0.731123,0.008834,0.003605,0.005331,0.143030,0.002201,0.000697,0.064192,0.040988
N20001823,0.722285,0.013735,0.003951,0.007621,0.141588,0.003104,0.000740,0.065869,0.041105
N20001824,0.575700,0.010200,0.018059,0.007249,0.255197,0.002651,0.004594,0.074752,0.051598
N20001825,0.737971,0.013954,0.005179,0.007711,0.128852,0.003457,0.000952,0.062874,0.039048
N20001826,0.739034,0.017040,0.005483,0.010090,0.126833,0.004357,0.000969,0.057795,0.038399
N20001827,0.748537,0.013026,0.004185,0.007456,0.124635,0.003090,0.000802,0.060000,0.038269
N20001828,0.698014,0.012262,0.013546,0.007404,0.157165,0.002734,0.002374,0.064336,0.042165
N20001829,0.702621,0.011860,0.004595,0.007376,0.158144,0.002947,0.000979,0.068368,0.043110
N20001830,0.749947,0.007352,0.002213,0.004269,0.131261,0.001858,0.000447,0.063347,0.039306
N20001831,0.744858,0.013180,0.007653,0.008597,0.125357,0.003117,0.001271,0.057586,0.038380
N20001832,0.727246,0.022121,0.006930,0.010909,0.124643,0.004878,0.001199,0.063137,0.038938
N20001833,0.675639,0.016134,0.010074,0.009656,0.169840,0.003856,0.001975,0.068356,0.044471
N20001834,0.611867,0.009520,0.010565,0.006870,0.232639,0.002621,0.002586,0.073494,0.049837
N20001835,0.756739,0.010252,0.003847,0.006118,0.121026,0.002532,0.000668,0.060471,0.038347
N20001836,0.742063,0.009354,0.004541,0.005774,0.132800,0.002315,0.000843,0.062518,0.039792
N20001837,0.716491,0.009280,0.003505,0.005418,0.151793,0.002225,0.000747,0.068321,0.042220
N20001838,0.706063,0.010810,0.005252,0.006000,0.156409,0.002454,0.001120,0.069252,0.042639
N20001839,0.716321,0.011578,0.003702,0.008178,0.150398,0.003298,0.000745,0.063594,0.042186
N20001840,0.628803,0.017435,0.013933,0.012534,0.203388,0.004454,0.002910,0.069159,0.047382
N20001841,0.721008,0.009646,0.002710,0.005073,0.147736,0.002221,0.000604,0.069297,0.041706
N20001842,0.727581,0.006778,0.003181,0.004056,0.145587,0.001630,0.000600,0.068441,0.042144
N20001843,0.727554,0.010783,0.003926,0.006737,0.142418,0.002624,0.000737,0.064024,0.041197
N20001844,0.658988,0.012120,0.008330,0.008623,0.191162,0.003221,0.001800,0.069234,0.046523
N20001845,0.743631,0.012046,0.004043,0.008091,0.128728,0.003161,0.000697,0.060336,0.039268
N20001846,0.701110,0.010452,0.006338,0.007122,0.160698,0.002827,0.001252,0.066495,0.043706
N20001847,0.667554,0.011742,0.011467,0.008058,0.183302,0.002848,0.002177,0.067305,0.045548
N20001848,0.766598,0.012384,0.003584,0.007962,0.113318,0.003400,0.000634,0.055475,0.036645
N20001849,0.726032,0.012368,0.005003,0.009280,0.143662,0.003363,0.000870,0.058354,0.041067
N20001850,0.254778,0.098466,0.294281,0.068680,0.148876,0.022150,0.051147,0.034015,0.027606
N20001851,0.457485,0.081202,0.091303,0.055067,0.187700,0.019603,0.016883,0.051331,0.039424
N20001852,0.186965,0.327432,0.093287,0.209134,0.065942,0.068907,0.014399,0.018621,0.015314
N20001853,0.060186,0.545418,0.033523,0.238344,0.012742,0.097240,0.004045,0.004733,0.003769
N20001854,0.288408,0.143383,0.190525,0.087280,0.157466,0.029312,0.037446,0.036700,0.029479
N20001855,0.255449,0.231673,0.150251,0.124683,0.109664,0.046528,0.029507,0.029353,0.022893
N20001856,0.030402,0.545567,0.025924,0.286455,0.005439,0.099492,0.002890,0.002101,0.001730
N20001857,0.065240,0.538099,0.038331,0.233557,0.016800,0.092101,0.005262,0.006027,0.004584
N20001858,0.559056,0.065319,0.038410,0.041391,0.174211,0.015060,0.007061,0.057797,0.041695
N20001859,0.324441,0.171872,0.163739,0.111476,0.110508,0.037457,0.024527,0.030886,0.025092
N20001860,0.338790,0.101201,0.176192,0.074065,0.178417,0.021653,0.033435,0.042393,0.033854
N20001861,0.501924,0.031005,0.075656,0.017861,0.240014,0.006616,0.014766,0.065041,0.047116
N20001862,0.095485,0.454526,0.031404,0.262654,0.021191,0.117732,0.003975,0.006999,0.006034
N20001863,0.299442,0.221751,0.114537,0.136681,0.109067,0.043051,0.019487,0.031481,0.024503
N20001864,0.132194,0.452766,0.058728,0.214773,0.032497,0.080909,0.008046,0.011298,0.008789
N20001865,0.115795,0.448478,0.047596,0.233416,0.024281,0.109484,0.005881,0.008139,0.006930
N20001866,0.069308,0.542437,0.055272,0.196954,0.019487,0.096448,0.008937,0.006243,0.004914
N20001867,0.333172,0.213476,0.095853,0.132587,0.106240,0.046227,0.015752,0.031578,0.025116
N20001868,0.056547,0.530211,0.050648,0.246938,0.014335,0.085747,0.006661,0.005014,0.003899
N20001869,0.046957,0.529034,0.038493,0.263514,0.011227,0.099338,0.004427,0.003850,0.003162
N20001870,0.512646,0.102141,0.074362,0.047733,0.144917,0.018084,0.014116,0.050597,0.035403
N20001871,0.245650,0.274293,0.119091,0.160629,0.081271,0.058876,0.018777,0.022537,0.018876
N20001872,0.427856,0.099935,0.093958,0.058194,0.189896,0.020370,0.020372,0.050770,0.038648
N20001873,0.121489,0.444454,0.038700,0.241337,0.029606,0.101134,0.005285,0.009938,0.008057
N20001874,0.566507,0.075447,0.053627,0.030515,0.156050,0.014946,0.010477,0.054614,0.037816
N20001875,0.216574,0.337877,0.069229,0.186692,0.068520,0.073537,0.010381,0.020620,0.016571
N20001876,0.043445,0.505393,0.044904,0.286959,0.010316,0.097492,0.005290,0.003326,0.002876
N20001877,0.502371,0.043636,0.052621,0.020601,0.244012,0.007613,0.015008,0.068244,0.045893
N20001878,0.382736,0.199488,0.073110,0.106642,0.115553,0.047404,0.011828,0.035461,0.027778
N20001879,0.102569,0.361415,0.154855,0.225842,0.038877,0.076935,0.020686,0.010066,0.008755
N20001880,0.103983,0.477308,0.047311,0.222830,0.025806,0.100274,0.006411,0.008993,0.007084
N20001881,0.654852,0.012586,0.010922,0.007771,0.195548,0.003028,0.002482,0.066991,0.045820
N20001882,0.516569,0.106153,0.049372,0.057309,0.152024,0.022184,0.009824,0.050231,0.036333
N20001883,0.568148,0.011849,0.016822,0.005838,0.259062,0.002209,0.005105,0.080758,0.050208
N20001884,0.411968,0.050513,0.093794,0.025487,0.273010,0.008113,0.027779,0.064027,0.045308
N20001885,0.480412,0.172066,0.037299,0.098419,0.100583,0.036575,0.005361,0.040183,0.029101
N20001886,0.473897,0.124192,0.068493,0.073501,0.140556,0.027484,0.011227,0.046326,0.034324
N20001887,0.705270,0.012039,0.006900,0.007658,0.156761,0.002846,0.001288,0.064865,0.042373
N20001888,0.354898,0.107883,0.175760,0.065193,0.166951,0.021953,0.031855,0.042436,0.033071
N20001889,0.602405,0.021084,0.022437,0.013828,0.212946,0.005159,0.005218,0.069082,0.047840
N20001890,0.749429,0.011161,0.002700,0.006538,0.125407,0.002835,0.000519,0.062579,0.038830
N20001891,0.541486,0.078994,0.048329,0.049344,0.163988,0.018732,0.008664,0.051472,0.038990
N20001892,0.702388,0.010645,0.007493,0.006824,0.159037,0.002473,0.001309,0.066468,0.043364
N20001893,0.066263,0.459292,0.054357,0.281088,0.016907,0.106497,0.006016,0.005086,0.004494
N20001894,0.090897,0.436832,0.045762,0.270852,0.021643,0.115705,0.005789,0.006642,0.005878
N20001895,0.603065,0.046338,0.030232,0.033723,0.170060,0.012198,0.005256,0.056825,0.042302
N20001896,0.676932,0.016344,0.010648,0.011572,0.169920,0.004273,0.002062,0.064112,0.044137
N20001897,0.082659,0.444288,0.053623,0.240396,0.020702,0.140081,0.006068,0.006547,0.005635
N20001898,0.066384,0.440915,0.058019,0.277565,0.018078,0.122103,0.006928,0.005282,0.004726
N20001899,0.020654,0.504659,0.022276,0.282700,0.004715,0.159905,0.002202,0.001524,0.001365
N20001900,0.581247,0.039058,0.025744,0.027643,0.201743,0.009942,0.005396,0.063491,0.045737
N20001901,0.673274,0.015857,0.008248,0.011215,0.174438,0.004342,0.001669,0.066102,0.044856
N20001902,0.137785,0.375744,0.100715,0.218124,0.048300,0.080281,0.014704,0.013216,0.011130
N20001903,0.390336,0.258984,0.035317,0.142713,0.066599,0.053292,0.004851,0.027277,0.020631
N20001904,0.638726,0.015385,0.015306,0.011263,0.199900,0.003921,0.003033,0.065548,0.046919
N20001905,0.032064,0.527294,0.013573,0.296085,0.004524,0.121831,0.001207,0.001835,0.001587
N20001906,0.666438,0.009394,0.017416,0.005730,0.186065,0.001993,0.003272,0.065039,0.044653
N20001907,0.223210,0.305837,0.095194,0.172391,0.075874,0.072651,0.014661,0.022333,0.017849
N20001908,0.419486,0.168859,0.069245,0.130422,0.098917,0.046512,0.008490,0.031473,0.026596
N20001909,0.688685,0.018020,0.021834,0.011640,0.153097,0.004039,0.003428,0.058110,0.041146
N20001910,0.643720,0.037851,0.030193,0.026853,0.154015,0.009037,0.004650,0.053202,0.040479
N20001911,0.678980,0.023850,0.013136,0.013406,0.161514,0.005430,0.002778,0.059554,0.041351
N20001912,0.672569,0.023846,0.017198,0.014905,0.162179,0.005553,0.003348,0.058596,0.041807
N20001913,0.531308,0.025452,0.061731,0.016220,0.235134,0.005562,0.014308,0.063547,0.046737
N20001914,0.495279,0.102327,0.076857,0.070825,0.140273,0.023397,0.010072,0.045864,0.035105
N20001915,0.405104,0.126448,0.126879,0.089205,0.133096,0.029163,0.019078,0.039780,0.031247
N20001916,0.389954,0.114813,0.141200,0.085488,0.149874,0.025156,0.022286,0.039012,0.032217
N20001917,0.240470,0.162053,0.246156,0.121524,0.107774,0.039108,0.035032,0.025603,0.022280
N20001918,0.395047,0.185328,0.069006,0.133652,0.102504,0.045917,0.009440,0.032519,0.026586
N20001919,0.412849,0.114773,0.138566,0.080267,0.134634,0.028583,0.019490,0.039232,0.031606
N20001920,0.369629,0.127333,0.146591,0.089996,0.142747,0.031415,0.021910,0.038968,0.031409
N20001921,0.490704,0.106977,0.068393,0.071215,0.144862,0.025425,0.010750,0.046209,0.035466
N20001922,0.152701,0.374528,0.057395,0.222178,0.039751,0.123396,0.007093,0.012352,0.010606
N20001923,0.635417,0.046877,0.035121,0.035652,0.141936,0.013811,0.005117,0.047921,0.038149
N20001924,0.735363,0.014661,0.009138,0.009891,0.131535,0.003641,0.001477,0.055241,0.039053
N20001925,0.675814,0.020274,0.013054,0.013231,0.164310,0.005256,0.002620,0.062590,0.042852
N20001926,0.545777,0.028710,0.043081,0.020075,0.232573,0.007026,0.009314,0.065775,0.047668
N20001927,0.596091,0.057524,0.060573,0.047054,0.134379,0.017628,0.007658,0.043010,0.036085
N20001928,0.338633,0.115381,0.173289,0.075419,0.166554,0.022795,0.034097,0.041095,0.032736
N20001929,0.338693,0.227919,0.071551,0.142980,0.085038,0.074470,0.008763,0.027686,0.022900
N20001930,0.054201,0.474299,0.038077,0.302328,0.011502,0.108409,0.003927,0.003893,0.003364
N20001931,0.032835,0.513665,0.034892,0.298724,0.007453,0.104059,0.003739,0.002494,0.002138
N20001932,0.017583,0.497019,0.011486,0.342440,0.003626,0.124331,0.001177,0.001243,0.001095
N20001933,0.023463,0.535008,0.011843,0.309466,0.004297,0.111686,0.001238,0.001634,0.001365
N20001934,0.033990,0.497309,0.027595,0.313975,0.007274,0.112346,0.003012,0.002377,0.002122
N20001935,0.330982,0.259601,0.036804,0.181178,0.063518,0.081412,0.004462,0.023036,0.019007
N20001936,0.435068,0.163212,0.056768,0.113632,0.113617,0.044294,0.007619,0.036249,0.029541
N20001937,0.511579,0.090146,0.052807,0.064164,0.163921,0.024193,0.008229,0.046679,0.038282
N20001938,0.692473,0.039381,0.011359,0.027534,0.126827,0.012581,0.001835,0.050495,0.037515
N20001939,0.038406,0.476205,0.050498,0.295053,0.008790,0.120706,0.004988,0.002836,0.002519
N20001940,0.026670,0.484307,0.032310,0.299131,0.006318,0.144037,0.003472,0.001975,0.001780
N20001941,0.021790,0.472750,0.011828,0.292978,0.003909,0.193062,0.001050,0.001380,0.001252
N20001942,0.655294,0.031240,0.022735,0.024822,0.157351,0.008287,0.003768,0.055010,0.041494
N20001943,0.591102,0.085624,0.052637,0.050722,0.115687,0.018803,0.007408,0.044442,0.033575
N20001944,0.630482,0.064906,0.023100,0.043848,0.130320,0.016930,0.003477,0.049786,0.037151
N20001945,0.135832,0.387690,0.041362,0.219235,0.023142,0.172593,0.004103,0.008653,0.007390
N20001946,0.478852,0.164098,0.038588,0.109121,0.098418,0.041477,0.005450,0.035740,0.028257
N20001947,0.094359,0.420484,0.061144,0.262301,0.021046,0.121909,0.006084,0.006685,0.005988
N20001948,0.055412,0.480593,0.015782,0.270720,0.009795,0.159455,0.001614,0.003535,0.003093
N20001949,0.566511,0.130451,0.016403,0.090634,0.089590,0.039838,0.002160,0.035742,0.028672
N20001950,0.096850,0.440162,0.026090,0.264606,0.017078,0.141005,0.002620,0.006167,0.005422
N20001951,0.346540,0.232611,0.068934,0.163229,0.065773,0.074164,0.007638,0.021824,0.019287
N20001952,0.068946,0.499559,0.012463,0.282408,0.012383,0.114239,0.001397,0.004702,0.003903
N20001953,0.740106,0.017213,0.009367,0.013831,0.124900,0.005003,0.001432,0.050326,0.037823
N20001954,0.545889,0.101658,0.036270,0.076671,0.129905,0.027318,0.005057,0.042642,0.034590
N20001955,0.046220,0.470043,0.020927,0.307588,0.007138,0.141293,0.001877,0.002541,0.002374
N20001956,0.741848,0.023316,0.007216,0.017986,0.119239,0.007382,0.001159,0.045801,0.036053
N20001957,0.305893,0.281123,0.068065,0.177765,0.061727,0.057869,0.007728,0.021930,0.017901
N20001958,0.131351,0.386058,0.094626,0.228838,0.040174,0.085305,0.011791,0.011796,0.010061
N20001959,0.559424,0.117227,0.033788,0.080726,0.099660,0.036904,0.004114,0.037715,0.030444
N20001960,0.670852,0.037532,0.018772,0.028117,0.139526,0.009860,0.002869,0.053192,0.039280
N20001961,0.484128,0.139074,0.054679,0.098478,0.110461,0.039045,0.007110,0.036876,0.030150
N20001962,0.680457,0.027740,0.015597,0.021530,0.147886,0.007553,0.002413,0.055788,0.041035
N20001963,0.647193,0.024342,0.024432,0.017083,0.172303,0.005937,0.004316,0.061070,0.043325
N20001964,0.699365,0.018354,0.011782,0.012840,0.150623,0.004636,0.002096,0.058945,0.041358
N20001965,0.684242,0.024616,0.015658,0.012827,0.155092,0.005662,0.003497,0.058425,0.039981
N20001966,0.724264,0.021282,0.009621,0.015923,0.129536,0.005895,0.001511,0.053258,0.038712
N20001967,0.732885,0.015115,0.006895,0.010838,0.133906,0.004036,0.001187,0.055938,0.039201
N20001968,0.745413,0.025135,0.010528,0.020915,0.109716,0.007467,0.001432,0.044313,0.035082
N20001969,0.675140,0.016073,0.013651,0.008445,0.169742,0.003138,0.002971,0.067587,0.043254
N20001970,0.657519,0.009252,0.009582,0.007455,0.198340,0.002450,0.001846,0.066487,0.047068
N20001971,0.629223,0.066108,0.031579,0.046725,0.123244,0.019862,0.004466,0.043646,0.035147
N20001972,0.730843,0.013560,0.006866,0.008019,0.136805,0.003182,0.001279,0.059867,0.039579
N20001973,0.736057,0.015627,0.010129,0.009177,0.128152,0.003636,0.001659,0.057156,0.038406
N20001974,0.719791,0.017083,0.012208,0.013184,0.137613,0.004631,0.001978,0.054061,0.039450
N20001975,0.731495,0.010589,0.005739,0.006421,0.138717,0.002547,0.001035,0.063073,0.040383
N20001976,0.703364,0.011740,0.010613,0.008066,0.157101,0.002773,0.001849,0.062186,0.042309
N20001977,0.707761,0.018077,0.013936,0.010301,0.141370,0.003977,0.002440,0.061752,0.040386
N20001978,0.734703,0.010489,0.006453,0.006552,0.137014,0.002503,0.001148,0.061121,0.040017
N20001979,0.694191,0.013132,0.012471,0.008837,0.160853,0.003043,0.002160,0.062633,0.042680
N20001980,0.636190,0.017754,0.022962,0.012552,0.190748,0.004058,0.004120,0.065825,0.045791
N20001981,0.779702,0.012363,0.004585,0.010102,0.107668,0.003917,0.000703,0.046076,0.034883
N20001982,0.760173,0.013577,0.003304,0.007412,0.113516,0.003213,0.000598,0.060986,0.037220
N20001983,0.696614,0.009496,0.009509,0.006229,0.166274,0.002181,0.001686,0.064554,0.043457
N20001984,0.712395,0.013703,0.011091,0.008883,0.146997,0.003136,0.001853,0.060828,0.041114
N20001985,0.757550,0.031502,0.004668,0.013691,0.099941,0.007000,0.001007,0.051717,0.032922
N20001986,0.718973,0.013317,0.009002,0.010079,0.145415,0.003633,0.001579,0.057319,0.040682
N20001987,0.686175,0.013766,0.011221,0.010097,0.168035,0.003586,0.002069,0.061550,0.043501
N20001988,0.592170,0.084242,0.025534,0.064118,0.126769,0.024542,0.003778,0.043842,0.035005
N20001989,0.649599,0.065701,0.020496,0.051471,0.113874,0.018411,0.002857,0.043205,0.034386
N20001990,0.581476,0.120533,0.020708,0.078701,0.091080,0.039067,0.002824,0.036593,0.029018
N20001991,0.611460,0.101101,0.020415,0.069966,0.095448,0.030777,0.002725,0.037864,0.030243
N20001992,0.584775,0.073469,0.048784,0.048790,0.135187,0.021022,0.006496,0.045222,0.036255
N20001993,0.724205,0.042902,0.018419,0.031073,0.094957,0.011636,0.002405,0.042135,0.032267
N20001994,0.682148,0.015347,0.008571,0.010363,0.170605,0.003890,0.001717,0.063802,0.043557
N20001995,0.676893,0.023280,0.023900,0.016935,0.152131,0.005665,0.003845,0.056508,0.040842
N20001996,0.705177,0.010984,0.008576,0.008378,0.160051,0.002924,0.001462,0.059820,0.042629
N20001997,0.712751,0.020478,0.010980,0.015274,0.138131,0.005578,0.001842,0.055278,0.039689
N20001998,0.686039,0.021368,0.018220,0.015799,0.153582,0.005536,0.002788,0.055376,0.041291
N20001999,0.768927,0.012261,0.003005,0.008695,0.113057,0.003547,0.000502,0.053471,0.036534
N20002000,0.509006,0.136278,0.052367,0.095346,0.102317,0.032676,0.006778,0.036219,0.029014
N20002001,0.556129,0.068471,0.064066,0.046687,0.150665,0.016905,0.009529,0.049843,0.037705
N20002002,0.588027,0.090245,0.053001,0.062526,0.106750,0.020996,0.006726,0.040140,0.031590
N20002003,0.760147,0.014080,0.010610,0.009171,0.113758,0.003388,0.001583,0.051187,0.036076
N20002004,0.646228,0.051022,0.032329,0.035526,0.132487,0.012927,0.004678,0.047969,0.036833
N20002005,0.699570,0.041740,0.017370,0.035914,0.113138,0.012297,0.002336,0.042904,0.034730
N20002006,0.523535,0.099511,0.071754,0.071827,0.124650,0.027781,0.008936,0.039193,0.032813
N20002007,0.172842,0.380293,0.060223,0.231925,0.034544,0.090860,0.006869,0.012187,0.010257
N20002008,0.140129,0.390994,0.022338,0.283486,0.019817,0.126723,0.002273,0.007504,0.006735
N20002009,0.588157,0.110153,0.023235,0.066446,0.108165,0.025228,0.003585,0.043058,0.031973
N20002010,0.249744,0.355172,0.029134,0.208436,0.041801,0.081906,0.003483,0.016991,0.013334
N20002011,0.455700,0.156242,0.078258,0.097513,0.102223,0.035588,0.010061,0.036120,0.028295
N20002012,0.734264,0.024523,0.011849,0.014770,0.116319,0.005749,0.001786,0.054072,0.036668
N20002013,0.370534,0.243915,0.049866,0.162104,0.064850,0.058942,0.005699,0.024205,0.019884
N20002014,0.719452,0.033350,0.012134,0.021683,0.116367,0.008324,0.001893,0.050718,0.036079
N20002015,0.083756,0.490846,0.011622,0.238481,0.009378,0.157383,0.001099,0.003934,0.003501
N20002016,0.428461,0.180386,0.071912,0.107723,0.102388,0.036516,0.010995,0.034731,0.026888
N20002017,0.224858,0.336220,0.052264,0.216382,0.047565,0.086485,0.006591,0.016000,0.013634
N20002018,0.710902,0.056790,0.012726,0.040860,0.090070,0.015301,0.001719,0.040505,0.031128
N20002019,0.511661,0.188491,0.014235,0.133621,0.047848,0.061418,0.001523,0.022244,0.018958
N20002020,0.309407,0.312720,0.039547,0.169272,0.055566,0.069149,0.005071,0.022215,0.017053
N20002021,0.189246,0.374449,0.060750,0.234101,0.039078,0.069459,0.007548,0.014013,0.011356
N20002022,0.034233,0.479901,0.026918,0.325356,0.005377,0.122061,0.002468,0.001910,0.001776
N20002023,0.718706,0.031958,0.010739,0.025909,0.118716,0.008982,0.001650,0.047238,0.036102
N20002024,0.039796,0.465298,0.016317,0.324581,0.005583,0.142837,0.001515,0.002113,0.001960
N20002025,0.129665,0.435306,0.020850,0.228039,0.022927,0.145799,0.002330,0.008041,0.007044
N20002026,0.783587,0.031085,0.007208,0.025290,0.076686,0.010671,0.000859,0.035601,0.029012
N20002027,0.064936,0.480095,0.021192,0.305623,0.007281,0.112979,0.002035,0.003129,0.002730
N20002028,0.057890,0.519231,0.012763,0.228964,0.005884,0.169256,0.001169,0.002561,0.002282
N20002029,0.129903,0.425174,0.032842,0.259486,0.017832,0.118052,0.004015,0.006771,0.005925
N20002030,0.046475,0.499318,0.034930,0.258881,0.007147,0.144619,0.003743,0.002579,0.002307
N20002031,0.418596,0.227575,0.039524,0.128987,0.067645,0.067174,0.004680,0.024895,0.020924
N20002032,0.077366,0.441967,0.048615,0.278539,0.009428,0.132438,0.004675,0.003638,0.003334
N20002033,0.063001,0.464520,0.054255,0.235971,0.011153,0.158225,0.005784,0.003706,0.003385
N20002034,0.279944,0.321319,0.053926,0.202490,0.038267,0.069083,0.006309,0.015758,0.012904
N20002035,0.270795,0.333350,0.055609,0.194255,0.041860,0.067597,0.007433,0.015894,0.013207
N20002036,0.306514,0.270038,0.079142,0.160542,0.074065,0.053796,0.012017,0.024453,0.019433
N20002037,0.712361,0.043735,0.015504,0.030635,0.105159,0.012700,0.002180,0.044012,0.033714
N20002038,0.800378,0.017167,0.002347,0.012505,0.085124,0.005679,0.000366,0.044716,0.031717
N20002039,0.195806,0.350096,0.046272,0.268871,0.027215,0.087530,0.005137,0.010044,0.009029
N20002040,0.675746,0.058160,0.015822,0.039209,0.114240,0.014689,0.002607,0.045301,0.034226
N20002041,0.351595,0.284817,0.020170,0.185356,0.041791,0.081521,0.002354,0.017549,0.014847
N20002042,0.688249,0.037175,0.025040,0.021398,0.126890,0.008130,0.004008,0.052367,0.036742
N20002043,0.687328,0.059990,0.025858,0.034568,0.099689,0.013983,0.004093,0.042837,0.031655
N20002044,0.653640,0.096267,0.009777,0.075371,0.074972,0.026413,0.001236,0.035104,0.027220
N20002045,0.694141,0.057931,0.020255,0.035065,0.099797,0.012502,0.002963,0.044889,0.032457
N20002046,0.540587,0.096640,0.046968,0.069902,0.135496,0.020925,0.007995,0.046407,0.035080
N20002047,0.598289,0.088629,0.043596,0.066987,0.105107,0.020075,0.006213,0.039816,0.031289
N20002048,0.752994,0.022415,0.007814,0.017320,0.110448,0.006612,0.001181,0.046158,0.035057
N20002049,0.749687,0.029457,0.007268,0.018426,0.102442,0.007369,0.001190,0.049843,0.034318
N20002050,0.581196,0.127454,0.021641,0.086793,0.082608,0.035702,0.002817,0.034536,0.027253
N20002051,0.631720,0.081438,0.024212,0.058991,0.104265,0.022570,0.003444,0.041223,0.032137
N20002052,0.447029,0.187307,0.040437,0.123731,0.091757,0.046280,0.006098,0.031864,0.025497
N20002053,0.719315,0.047551,0.016023,0.035080,0.093563,0.012387,0.002151,0.042077,0.031853
N20002054,0.740236,0.018736,0.011680,0.012049,0.121014,0.004690,0.001886,0.052660,0.037050
N20002055,0.656866,0.075068,0.017013,0.058901,0.097930,0.020593,0.002406,0.039815,0.031409
N20002056,0.686061,0.051769,0.015823,0.040828,0.110687,0.013824,0.002461,0.044496,0.034050
N20002057,0.329245,0.246203,0.085274,0.176722,0.057836,0.055824,0.010460,0.020948,0.017489
N20002058,0.716223,0.034916,0.016260,0.024724,0.114576,0.009687,0.002472,0.045923,0.035218
N20002059,0.725436,0.031896,0.013573,0.020194,0.113393,0.008608,0.002178,0.049106,0.035616
N20002060,0.729236,0.045454,0.015233,0.032209,0.091701,0.012019,0.002144,0.040743,0.031261
N20002061,0.222762,0.292216,0.131220,0.187909,0.049390,0.069153,0.018333,0.015562,0.013455
N20002062,0.569178,0.081249,0.046431,0.055886,0.139012,0.018105,0.008165,0.046129,0.035844
N20002063,0.639293,0.069543,0.028923,0.046506,0.116135,0.017227,0.004398,0.043919,0.034057
N20002064,0.535534,0.125437,0.056443,0.091899,0.089478,0.032886,0.007270,0.033567,0.027486
N20002065,0.091808,0.388880,0.099709,0.292240,0.018034,0.086693,0.011821,0.005657,0.005158
N20002066,0.675467,0.015689,0.015912,0.011870,0.172223,0.003999,0.002750,0.058452,0.043638
N20002067,0.577920,0.096304,0.044756,0.077515,0.104806,0.027105,0.005746,0.035483,0.030366
N20002068,0.347317,0.220876,0.099681,0.144443,0.077465,0.048524,0.014473,0.026184,0.021037
N20002069,0.501928,0.129182,0.067421,0.098183,0.099637,0.031891,0.008903,0.034558,0.028297
N20002070,0.352834,0.180585,0.122576,0.131356,0.100356,0.038185,0.018037,0.031150,0.024920
N20002071,0.360710,0.220817,0.074058,0.181457,0.063563,0.048128,0.009642,0.022581,0.019043
N20002072,0.438763,0.182803,0.051802,0.137164,0.085299,0.044107,0.007386,0.028541,0.024134
N20002073,0.289719,0.285034,0.047343,0.216731,0.059741,0.056607,0.006401,0.021270,0.017153
N20002074,0.742987,0.022904,0.007254,0.017206,0.115068,0.007137,0.001153,0.049833,0.036457
N20002075,0.641121,0.094162,0.020219,0.064892,0.085254,0.024983,0.003053,0.037663,0.028652
N20002076,0.718703,0.041451,0.009586,0.030046,0.107003,0.012296,0.001512,0.045336,0.034068
N20002077,0.715575,0.036430,0.015364,0.019298,0.117567,0.009513,0.003061,0.048516,0.034677
N20002078,0.650793,0.073416,0.023663,0.058883,0.098858,0.020138,0.003251,0.039473,0.031526
N20002079,0.759699,0.023015,0.005842,0.016682,0.105689,0.006767,0.000964,0.046743,0.034598
