code,pc_code,pc_name,share,split
N20000610,N06000017,Upper Bann,1.0,0
N20000611,N06000017,Upper Bann,1.0,0
N20000612,N06000017,Upper Bann,1.0,0
N20000613,N06000017,Upper Bann,1.0,0
N20000614,N06000015,South Down,0.748018,1
N20000615,N06000017,Upper Bann,1.0,0
N20000616,N06000017,Upper Bann,1.0,0
N20000617,N06000017,Upper Bann,1.0,0
N20000618,N06000017,Upper Bann,1.0,0
N20000619,N06000017,Upper Bann,1.0,0
N20000620,N06000017,Upper Bann,1.0,0
N20000621,N06000017,Upper Bann,1.0,0
N20000622,N06000017,Upper Bann,1.0,0
N20000623,N06000017,Upper Bann,1.0,0
N20000624,N06000017,Upper Bann,1.0,0
N20000625,N06000017,Upper Bann,1.0,0
N20000626,N06000017,Upper Bann,1.0,0
N20000627,N06000017,Upper Bann,1.0,0
N20000628,N06000017,Upper Bann,1.0,0
N20000629,N06000017,Upper Bann,0.999929,0
N20000630,N06000017,Upper Bann,1.0,0
N20000631,N06000017,Upper Bann,1.0,0
N20000632,N06000017,Upper Bann,1.0,0
N20000633,N06000017,Upper Bann,1.0,0
N20000634,N06000017,Upper Bann,1.0,0
N20000635,N06000017,Upper Bann,1.0,0
N20000636,N06000017,Upper Bann,1.0,0
N20000637,N06000017,Upper Bann,1.0,0
N20000638,N06000017,Upper Bann,1.0,0
N20000639,N06000017,Upper Bann,1.0,0
N20000640,N06000017,Upper Bann,1.0,0
N20000641,N06000017,Upper Bann,0.999248,0
N20000642,N06000017,Upper Bann,1.0,0
N20000643,N06000017,Upper Bann,1.0,0
N20000644,N06000017,Upper Bann,0.999932,0
N20000645,N06000015,South Down,0.953171,0
N20000646,N06000017,Upper Bann,1.0,0
N20000647,N06000017,Upper Bann,0.689834,1
N20000648,N06000015,South Down,0.760047,1
N20000649,N06000017,Upper Bann,0.995679,0
N20000650,N06000015,South Down,1.0,0
N20000651,N06000015,South Down,1.0,0
N20000652,N06000017,Upper Bann,0.965228,0
N20000653,N06000015,South Down,1.0,0
N20000654,N06000011,Newry And Armagh,0.999236,0
N20000655,N06000015,South Down,1.0,0
N20000656,N06000015,South Down,1.0,0
N20000657,N06000015,South Down,1.0,0
N20000658,N06000015,South Down,1.0,0
N20000659,N06000015,South Down,1.0,0
N20000660,N06000015,South Down,1.0,0
N20000661,N06000015,South Down,1.0,0
N20000662,N06000015,South Down,1.0,0
N20000663,N06000015,South Down,1.0,0
N20000664,N06000011,Newry And Armagh,0.999935,0
N20000665,N06000011,Newry And Armagh,1.0,0
N20000666,N06000011,Newry And Armagh,1.0,0
N20000667,N06000011,Newry And Armagh,0.999766,0
N20000668,N06000011,Newry And Armagh,1.0,0
N20000669,N06000011,Newry And Armagh,1.0,0
N20000670,N06000011,Newry And Armagh,1.0,0
N20000671,N06000011,Newry And Armagh,1.0,0
N20000672,N06000011,Newry And Armagh,0.999938,0
N20000673,N06000011,Newry And Armagh,1.0,0
N20000674,N06000011,Newry And Armagh,1.0,0
N20000675,N06000011,Newry And Armagh,1.0,0
N20000676,N06000011,Newry And Armagh,0.999966,0
N20000677,N06000011,Newry And Armagh,1.0,0
N20000678,N06000011,Newry And Armagh,1.0,0
N20000679,N06000011,Newry And Armagh,1.0,0
N20000680,N06000011,Newry And Armagh,1.0,0
N20000681,N06000011,Newry And Armagh,1.0,0
N20000682,N06000011,Newry And Armagh,1.0,0
N20000683,N06000011,Newry And Armagh,1.0,0
N20000684,N06000011,Newry And Armagh,1.0,0
N20000685,N06000011,Newry And Armagh,0.999981,0
N20000686,N06000011,Newry And Armagh,1.0,0
N20000687,N06000011,Newry And Armagh,1.0,0
N20000688,N06000011,Newry And Armagh,1.0,0
N20000689,N06000011,Newry And Armagh,1.0,0
N20000690,N06000011,Newry And Armagh,1.0,0
N20000691,N06000011,Newry And Armagh,1.0,0
N20000692,N06000011,Newry And Armagh,0.999994,0
N20000693,N06000011,Newry And Armagh,1.0,0
N20000694,N06000011,Newry And Armagh,1.0,0
N20000695,N06000011,Newry And Armagh,1.0,0
N20000696,N06000011,Newry And Armagh,1.0,0
N20000697,N06000011,Newry And Armagh,1.0,0
N20000698,N06000011,Newry And Armagh,1.0,0
N20000699,N06000011,Newry And Armagh,1.0,0
N20000700,N06000011,Newry And Armagh,1.0,0
N20000701,N06000011,Newry And Armagh,1.0,0
N20000702,N06000011,Newry And Armagh,1.0,0
N20000703,N06000011,Newry And Armagh,1.0,0
N20000704,N06000011,Newry And Armagh,1.0,0
N20000705,N06000011,Newry And Armagh,1.0,0
N20000706,N06000011,Newry And Armagh,1.0,0
N20000707,N06000011,Newry And Armagh,1.0,0
N20000708,N06000011,Newry And Armagh,1.0,0
N20000709,N06000011,Newry And Armagh,1.0,0
N20000710,N06000011,Newry And Armagh,1.0,0
N20000711,N06000002,Belfast North,0.999922,0
N20000712,N06000002,Belfast North,0.999513,0
N20000713,N06000002,Belfast North,1.0,0
N20000714,N06000002,Belfast North,1.0,0
N20000715,N06000002,Belfast North,1.0,0
N20000716,N06000002,Belfast North,1.0,0
N20000717,N06000002,Belfast North,1.0,0
N20000718,N06000002,Belfast North,1.0,0
N20000719,N06000002,Belfast North,1.0,0
N20000720,N06000002,Belfast North,1.0,0
N20000721,N06000002,Belfast North,1.0,0
N20000722,N06000002,Belfast North,1.0,0
N20000723,N06000002,Belfast North,1.0,0
N20000724,N06000002,Belfast North,1.0,0
N20000725,N06000002,Belfast North,1.0,0
N20000726,N06000002,Belfast North,1.0,0
N20000727,N06000002,Belfast North,1.0,0
N20000728,N06000002,Belfast North,1.0,0
N20000729,N06000002,Belfast North,1.0,0
N20000730,N06000002,Belfast North,1.0,0
N20000731,N06000002,Belfast North,0.999981,0
N20000732,N06000002,Belfast North,1.0,0
N20000733,N06000002,Belfast North,1.0,0
N20000734,N06000002,Belfast North,1.0,0
N20000735,N06000002,Belfast North,1.0,0
N20000736,N06000002,Belfast North,1.0,0
N20000737,N06000002,Belfast North,1.0,0
N20000738,N06000002,Belfast North,1.0,0
N20000739,N06000002,Belfast North,1.0,0
N20000740,N06000002,Belfast North,1.0,0
N20000741,N06000002,Belfast North,1.0,0
N20000742,N06000002,Belfast North,1.0,0
N20000743,N06000002,Belfast North,1.0,0
N20000744,N06000002,Belfast North,1.0,0
N20000745,N06000002,Belfast North,1.0,0
N20000746,N06000002,Belfast North,1.0,0
N20000747,N06000002,Belfast North,1.0,0
N20000748,N06000002,Belfast North,1.0,0
N20000749,N06000002,Belfast North,1.0,0
N20000750,N06000002,Belfast North,1.0,0
N20000751,N06000002,Belfast North,1.0,0
N20000752,N06000002,Belfast North,1.0,0
N20000753,N06000002,Belfast North,1.0,0
N20000754,N06000002,Belfast North,1.0,0
N20000755,N06000002,Belfast North,1.0,0
N20000756,N06000002,Belfast North,1.0,0
N20000757,N06000002,Belfast North,1.0,0
N20000758,N06000002,Belfast North,1.0,0
N20000759,N06000002,Belfast North,1.0,0
N20000760,N06000002,Belfast North,1.0,0
N20000761,N06000002,Belfast North,1.0,0
N20000762,N06000002,Belfast North,1.0,0
N20000763,N06000002,Belfast North,1.0,0
N20000764,N06000002,Belfast North,1.0,0
N20000765,N06000002,Belfast North,1.0,0
N20000766,N06000002,Belfast North,1.0,0
N20000767,N06000002,Belfast North,1.0,0
N20000768,N06000002,Belfast North,1.0,0
N20000769,N06000002,Belfast North,1.0,0
N20000770,N06000002,Belfast North,1.0,0
N20000771,N06000002,Belfast North,1.0,0
N20000772,N06000002,Belfast North,1.0,0
N20000773,N06000002,Belfast North,1.0,0
N20000774,N06000002,Belfast North,1.0,0
N20000775,N06000002,Belfast North,1.0,0
N20000776,N06000002,Belfast North,1.0,0
N20000777,N06000002,Belfast North,1.0,0
N20000778,N06000002,Belfast North,1.0,0
N20000779,N06000002,Belfast North,1.0,0
N20000780,N06000002,Belfast North,1.0,0
N20000781,N06000002,Belfast North,1.0,0
N20000782,N06000002,Belfast North,1.0,0
N20000783,N06000002,Belfast North,1.0,0
N20000784,N06000002,Belfast North,1.0,0
N20000785,N06000002,Belfast North,0.998466,0
N20000786,N06000002,Belfast North,1.0,0
N20000787,N06000002,Belfast North,1.0,0
N20000788,N06000002,Belfast North,1.0,0
N20000789,N06000002,Belfast North,1.0,0
N20000790,N06000002,Belfast North,1.0,0
N20000791,N06000002,Belfast North,1.0,0
N20000792,N06000002,Belfast North,1.0,0
N20000793,N06000002,Belfast North,1.0,0
N20000794,N06000002,Belfast North,1.0,0
N20000795,N06000002,Belfast North,1.0,0
N20000796,N06000002,Belfast North,1.0,0
N20000797,N06000002,Belfast North,1.0,0
N20000798,N06000002,Belfast North,1.0,0
N20000799,N06000002,Belfast North,1.0,0
N20000800,N06000002,Belfast North,1.0,0
N20000801,N06000002,Belfast North,1.0,0
N20000802,N06000002,Belfast North,1.0,0
N20000803,N06000002,Belfast North,1.0,0
N20000804,N06000002,Belfast North,1.0,0
N20000805,N06000002,Belfast North,1.0,0
N20000806,N06000002,Belfast North,1.0,0
N20000807,N06000002,Belfast North,1.0,0
N20000808,N06000002,Belfast North,1.0,0
N20000809,N06000002,Belfast North,1.0,0
N20000810,N06000002,Belfast North,1.0,0
N20000811,N06000002,Belfast North,1.0,0
N20000812,N06000002,Belfast North,1.0,0
N20000813,N06000002,Belfast North,1.0,0
N20000814,N06000002,Belfast North,1.0,0
N20000815,N06000002,Belfast North,1.0,0
N20000816,N06000002,Belfast North,1.0,0
N20000817,N06000002,Belfast North,1.0,0
N20000818,N06000002,Belfast North,1.0,0
N20000819,N06000002,Belfast North,1.0,0
N20000820,N06000002,Belfast North,1.0,0
N20000821,N06000002,Belfast North,1.0,0
N20000822,N06000002,Belfast North,1.0,0
N20000823,N06000002,Belfast North,1.0,0
N20000824,N06000002,Belfast North,1.0,0
N20000825,N06000002,Belfast North,1.0,0
N20000826,N06000002,Belfast North,1.0,0
N20000827,N06000002,Belfast North,1.0,0
N20000828,N06000002,Belfast North,1.0,0
N20000829,N06000002,Belfast North,1.0,0
N20000830,N06000002,Belfast North,1.0,0
N20000831,N06000002,Belfast North,1.0,0
N20000832,N06000002,Belfast North,1.0,0
N20000833,N06000002,Belfast North,1.0,0
N20000834,N06000002,Belfast North,1.0,0
N20000835,N06000002,Belfast North,1.0,0
N20000836,N06000002,Belfast North,1.0,0
N20000837,N06000002,Belfast North,1.0,0
N20000838,N06000002,Belfast North,1.0,0
N20000839,N06000002,Belfast North,1.0,0
N20000840,N06000002,Belfast North,1.0,0
N20000841,N06000002,Belfast North,1.0,0
N20000842,N06000002,Belfast North,1.0,0
N20000843,N06000002,Belfast North,1.0,0
N20000844,N06000002,Belfast North,1.0,0
N20000845,N06000002,Belfast North,1.0,0
N20000846,N06000002,Belfast North,1.0,0
N20000847,N06000002,Belfast North,1.0,0
N20000848,N06000002,Belfast North,1.0,0
N20000849,N06000002,Belfast North,1.0,0
N20000850,N06000002,Belfast North,1.0,0
N20000851,N06000002,Belfast North,1.0,0
N20000852,N06000002,Belfast North,1.0,0
N20000853,N06000002,Belfast North,1.0,0
N20000854,N06000002,Belfast North,1.0,0
N20000855,N06000002,Belfast North,1.0,0
N20000856,N06000001,Belfast East,0.999988,0
N20000857,N06000001,Belfast East,0.999959,0
N20000858,N06000001,Belfast East,1.0,0
N20000859,N06000001,Belfast East,1.0,0
N20000860,N06000001,Belfast East,1.0,0
N20000861,N06000001,Belfast East,1.0,0
N20000862,N06000001,Belfast East,1.0,0
N20000863,N06000001,Belfast East,1.0,0
N20000864,N06000001,Belfast East,1.0,0
N20000865,N06000001,Belfast East,1.0,0
N20000866,N06000001,Belfast East,1.0,0
N20000867,N06000001,Belfast East,1.0,0
N20000868,N06000001,Belfast East,1.0,0
N20000869,N06000001,Belfast East,1.0,0
N20000870,N06000001,Belfast East,1.0,0
N20000871,N06000001,Belfast East,1.0,0
N20000872,N06000001,Belfast East,1.0,0
N20000873,N06000001,Belfast East,1.0,0
N20000874,N06000001,Belfast East,1.0,0
N20000875,N06000001,Belfast East,1.0,0
N20000876,N06000001,Belfast East,1.0,0
N20000877,N06000001,Belfast East,1.0,0
N20000878,N06000001,Belfast East,1.0,0
N20000879,N06000001,Belfast East,1.0,0
N20000880,N06000001,Belfast East,1.0,0
N20000881,N06000001,Belfast East,1.0,0
N20000882,N06000001,Belfast East,0.99997,0
N20000883,N06000001,Belfast East,1.0,0
N20000884,N06000001,Belfast East,1.0,0
N20000885,N06000001,Belfast East,1.0,0
N20000886,N06000001,Belfast East,1.0,0
N20000887,N06000001,Belfast East,1.0,0
N20000888,N06000001,Belfast East,1.0,0
N20000889,N06000001,Belfast East,1.0,0
N20000890,N06000001,Belfast East,1.0,0
N20000891,N06000001,Belfast East,1.0,0
N20000892,N06000001,Belfast East,1.0,0
N20000893,N06000001,Belfast East,1.0,0
N20000894,N06000001,Belfast East,1.0,0
N20000895,N06000001,Belfast East,1.0,0
N20000896,N06000001,Belfast East,1.0,0
N20000897,N06000001,Belfast East,1.0,0
N20000898,N06000001,Belfast East,1.0,0
N20000899,N06000001,Belfast East,1.0,0
N20000900,N06000001,Belfast East,1.0,0
N20000901,N06000001,Belfast East,1.0,0
N20000902,N06000001,Belfast East,1.0,0
N20000903,N06000001,Belfast East,1.0,0
N20000904,N06000001,Belfast East,0.758553,1
N20000905,N06000001,Belfast East,1.0,0
N20000906,N06000001,Belfast East,1.0,0
N20000907,N06000001,Belfast East,1.0,0
N20000908,N06000001,Belfast East,1.0,0
N20000909,N06000001,Belfast East,1.0,0
N20000910,N06000001,Belfast East,1.0,0
N20000911,N06000001,Belfast East,1.0,0
N20000912,N06000003,Belfast South,0.955785,0
N20000913,N06000003,Belfast South,0.999615,0
N20000914,N06000001,Belfast East,1.0,0
N20000915,N06000001,Belfast East,1.0,0
N20000916,N06000001,Belfast East,1.0,0
N20000917,N06000001,Belfast East,1.0,0
N20000918,N06000003,Belfast South,1.0,0
N20000919,N06000001,Belfast East,0.819014,1
N20000920,N06000001,Belfast East,1.0,0
N20000921,N06000001,Belfast East,1.0,0
N20000922,N06000003,Belfast South,0.999982,0
N20000923,N06000001,Belfast East,1.0,0
N20000924,N06000003,Belfast South,1.0,0
N20000925,N06000001,Belfast East,1.0,0
N20000926,N06000001,Belfast East,1.0,0
N20000927,N06000001,Belfast East,1.0,0
N20000928,N06000003,Belfast South,1.0,0
N20000929,N06000001,Belfast East,1.0,0
N20000930,N06000001,Belfast East,0.505519,1
N20000931,N06000003,Belfast South,0.99997,0
N20000932,N06000001,Belfast East,1.0,0
N20000933,N06000001,Belfast East,1.0,0
N20000934,N06000003,Belfast South,1.0,0
N20000935,N06000001,Belfast East,1.0,0
N20000936,N06000001,Belfast East,0.99992,0
N20000937,N06000001,Belfast East,1.0,0
N20000938,N06000003,Belfast South,0.999935,0
N20000939,N06000003,Belfast South,1.0,0
N20000940,N06000003,Belfast South,0.999957,0
N20000941,N06000003,Belfast South,1.0,0
N20000942,N06000003,Belfast South,1.0,0
N20000943,N06000003,Belfast South,0.999975,0
N20000944,N06000003,Belfast South,1.0,0
N20000945,N06000001,Belfast East,0.522406,1
N20000946,N06000013,North Down,0.798652,1
N20000947,N06000001,Belfast East,1.0,0
N20000948,N06000001,Belfast East,1.0,0
N20000949,N06000001,Belfast East,1.0,0
N20000950,N06000001,Belfast East,1.0,0
N20000951,N06000001,Belfast East,1.0,0
N20000952,N06000001,Belfast East,0.999891,0
N20000953,N06000001,Belfast East,1.0,0
N20000954,N06000001,Belfast East,1.0,0
N20000955,N06000001,Belfast East,0.999877,0
N20000956,N06000001,Belfast East,1.0,0
N20000957,N06000001,Belfast East,1.0,0
N20000958,N06000001,Belfast East,1.0,0
N20000959,N06000001,Belfast East,1.0,0
N20000960,N06000001,Belfast East,0.999898,0
N20000961,N06000001,Belfast East,1.0,0
N20000962,N06000001,Belfast East,1.0,0
N20000963,N06000001,Belfast East,1.0,0
N20000964,N06000001,Belfast East,1.0,0
N20000965,N06000001,Belfast East,1.0,0
N20000966,N06000001,Belfast East,1.0,0
N20000967,N06000001,Belfast East,1.0,0
N20000968,N06000001,Belfast East,1.0,0
N20000969,N06000001,Belfast East,1.0,0
N20000970,N06000001,Belfast East,1.0,0
N20000971,N06000001,Belfast East,1.0,0
N20000972,N06000001,Belfast East,1.0,0
N20000973,N06000001,Belfast East,1.0,0
N20000974,N06000001,Belfast East,1.0,0
N20000975,N06000001,Belfast East,1.0,0
N20000976,N06000001,Belfast East,1.0,0
N20000977,N06000001,Belfast East,1.0,0
N20000978,N06000001,Belfast East,1.0,0
N20000979,N06000001,Belfast East,1.0,0
N20000980,N06000001,Belfast East,1.0,0
N20000981,N06000001,Belfast East,1.0,0
N20000982,N06000001,Belfast East,1.0,0
N20000983,N06000001,Belfast East,1.0,0
N20000984,N06000001,Belfast East,1.0,0
N20000985,N06000001,Belfast East,1.0,0
N20000986,N06000001,Belfast East,1.0,0
N20000987,N06000001,Belfast East,1.0,0
N20000988,N06000001,Belfast East,1.0,0
N20000989,N06000001,Belfast East,1.0,0
N20000990,N06000001,Belfast East,1.0,0
N20000991,N06000001,Belfast East,1.0,0
N20000992,N06000001,Belfast East,1.0,0
N20000993,N06000001,Belfast East,1.0,0
N20000994,N06000001,Belfast East,1.0,0
N20000995,N06000001,Belfast East,1.0,0
N20000996,N06000001,Belfast East,1.0,0
N20000997,N06000001,Belfast East,1.0,0
N20000998,N06000001,Belfast East,1.0,0
N20000999,N06000001,Belfast East,1.0,0
N20001000,N06000001,Belfast East,1.0,0
N20001001,N06000001,Belfast East,1.0,0
N20001002,N06000001,Belfast East,1.0,0
N20001003,N06000001,Belfast East,1.0,0
N20001004,N06000001,Belfast East,1.0,0
N20001005,N06000001,Belfast East,1.0,0
N20001006,N06000001,Belfast East,1.0,0
N20001007,N06000001,Belfast East,1.0,0
N20001008,N06000001,Belfast East,1.0,0
N20001009,N06000001,Belfast East,1.0,0
N20001010,N06000001,Belfast East,1.0,0
N20001011,N06000001,Belfast East,1.0,0
N20001012,N06000001,Belfast East,1.0,0
N20001013,N06000001,Belfast East,1.0,0
N20001014,N06000001,Belfast East,1.0,0
N20001015,N06000001,Belfast East,1.0,0
N20001016,N06000001,Belfast East,1.0,0
N20001017,N06000001,Belfast East,1.0,0
N20001018,N06000001,Belfast East,1.0,0
N20001019,N06000001,Belfast East,0.999208,0
N20001020,N06000001,Belfast East,1.0,0
N20001021,N06000003,Belfast South,0.999527,0
N20001022,N06000001,Belfast East,1.0,0
N20001023,N06000001,Belfast East,1.0,0
N20001024,N06000003,Belfast South,1.0,0
N20001025,N06000001,Belfast East,1.0,0
N20001026,N06000003,Belfast South,1.0,0
N20001027,N06000003,Belfast South,1.0,0
N20001028,N06000001,Belfast East,0.868606,1
N20001029,N06000003,Belfast South,1.0,0
N20001030,N06000003,Belfast South,1.0,0
N20001031,N06000001,Belfast East,1.0,0
N20001032,N06000003,Belfast South,1.0,0
N20001033,N06000001,Belfast East,1.0,0
N20001034,N06000001,Belfast East,1.0,0
N20001035,N06000003,Belfast South,1.0,0
N20001036,N06000003,Belfast South,0.996837,0
N20001037,N06000003,Belfast South,0.999156,0
N20001038,N06000001,Belfast East,0.8593,1
N20001039,N06000001,Belfast East,1.0,0
N20001040,N06000001,Belfast East,0.999986,0
N20001041,N06000001,Belfast East,0.998814,0
N20001042,N06000003,Belfast South,0.980129,0
N20001043,N06000001,Belfast East,1.0,0
N20001044,N06000001,Belfast East,0.992694,0
N20001045,N06000001,Belfast East,1.0,0
N20001046,N06000001,Belfast East,1.0,0
N20001047,N06000001,Belfast East,1.0,0
N20001048,N06000001,Belfast East,1.0,0
N20001049,N06000003,Belfast South,0.613139,1
N20001050,N06000003,Belfast South,0.731544,1
N20001051,N06000001,Belfast East,0.998905,0
N20001052,N06000003,Belfast South,1.0,0
N20001053,N06000003,Belfast South,0.518586,1
N20001054,N06000001,Belfast East,1.0,0
N20001055,N06000001,Belfast East,0.998508,0
N20001056,N06000001,Belfast East,0.99885,0
N20001057,N06000003,Belfast South,1.0,0
N20001058,N06000001,Belfast East,0.999409,0
N20001059,N06000003,Belfast South,1.0,0
N20001060,N06000001,Belfast East,1.0,0
N20001061,N06000003,Belfast South,1.0,0
N20001062,N06000003,Belfast South,1.0,0
N20001063,N06000003,Belfast South,0.861731,1
N20001064,N06000003,Belfast South,1.0,0
N20001065,N06000003,Belfast South,0.891517,1
N20001066,N06000003,Belfast South,1.0,0
N20001067,N06000001,Belfast East,0.999832,0
N20001068,N06000003,Belfast South,0.818349,1
N20001069,N06000003,Belfast South,1.0,0
N20001070,N06000003,Belfast South,1.0,0
N20001071,N06000003,Belfast South,1.0,0
N20001072,N06000003,Belfast South,1.0,0
N20001073,N06000003,Belfast South,1.0,0
N20001074,N06000003,Belfast South,0.998135,0
N20001075,N06000003,Belfast South,1.0,0
N20001076,N06000003,Belfast South,1.0,0
N20001077,N06000003,Belfast South,1.0,0
N20001078,N06000003,Belfast South,1.0,0
N20001079,N06000003,Belfast South,0.630399,1
N20001080,N06000003,Belfast South,0.630321,1
N20001081,N06000003,Belfast South,0.999897,0
N20001082,N06000003,Belfast South,1.0,0
N20001083,N06000003,Belfast South,1.0,0
N20001084,N06000003,Belfast South,0.999891,0
N20001085,N06000003,Belfast South,1.0,0
N20001086,N06000003,Belfast South,1.0,0
N20001087,N06000003,Belfast South,1.0,0
N20001088,N06000003,Belfast South,1.0,0
N20001089,N06000003,Belfast South,1.0,0
N20001090,N06000003,Belfast South,1.0,0
N20001091,N06000003,Belfast South,1.0,0
N20001092,N06000003,Belfast South,0.999695,0
N20001093,N06000003,Belfast South,1.0,0
N20001094,N06000003,Belfast South,1.0,0
N20001095,N06000003,Belfast South,1.0,0
N20001096,N06000003,Belfast South,0.997055,0
N20001097,N06000003,Belfast South,1.0,0
N20001098,N06000003,Belfast South,1.0,0
N20001099,N06000003,Belfast South,1.0,0
N20001100,N06000003,Belfast South,1.0,0
N20001101,N06000003,Belfast South,1.0,0
N20001102,N06000003,Belfast South,1.0,0
N20001103,N06000003,Belfast South,1.0,0
N20001104,N06000003,Belfast South,1.0,0
N20001105,N06000003,Belfast South,1.0,0
N20001106,N06000003,Belfast South,1.0,0
N20001107,N06000003,Belfast South,1.0,0
N20001108,N06000003,Belfast South,1.0,0
N20001109,N06000003,Belfast South,1.0,0
N20001110,N06000003,Belfast South,1.0,0
N20001111,N06000003,Belfast South,1.0,0
N20001112,N06000003,Belfast South,1.0,0
N20001113,N06000003,Belfast South,1.0,0
N20001114,N06000003,Belfast South,1.0,0
N20001115,N06000003,Belfast South,1.0,0
N20001116,N06000003,Belfast South,1.0,0
N20001117,N06000003,Belfast South,1.0,0
N20001118,N06000003,Belfast South,1.0,0
N20001119,N06000003,Belfast South,1.0,0
N20001120,N06000003,Belfast South,1.0,0
N20001121,N06000003,Belfast South,1.0,0
N20001122,N06000003,Belfast South,1.0,0
N20001123,N06000003,Belfast South,1.0,0
N20001124,N06000003,Belfast South,1.0,0
N20001125,N06000003,Belfast South,1.0,0
N20001126,N06000003,Belfast South,1.0,0
N20001127,N06000003,Belfast South,1.0,0
N20001128,N06000003,Belfast South,1.0,0
N20001129,N06000003,Belfast South,1.0,0
N20001130,N06000003,Belfast South,1.0,0
N20001131,N06000003,Belfast South,1.0,0
N20001132,N06000003,Belfast South,1.0,0
N20001133,N06000003,Belfast South,1.0,0
N20001134,N06000003,Belfast South,1.0,0
N20001135,N06000003,Belfast South,1.0,0
N20001136,N06000003,Belfast South,1.0,0
N20001137,N06000003,Belfast South,1.0,0
N20001138,N06000003,Belfast South,1.0,0
N20001139,N06000003,Belfast South,1.0,0
N20001140,N06000003,Belfast South,1.0,0
N20001141,N06000003,Belfast South,1.0,0
N20001142,N06000003,Belfast South,1.0,0
N20001143,N06000003,Belfast South,1.0,0
N20001144,N06000003,Belfast South,1.0,0
N20001145,N06000003,Belfast South,1.0,0
N20001146,N06000003,Belfast South,1.0,0
N20001147,N06000003,Belfast South,1.0,0
N20001148,N06000003,Belfast South,1.0,0
N20001149,N06000003,Belfast South,0.99581,0
N20001150,N06000003,Belfast South,1.0,0
N20001151,N06000003,Belfast South,1.0,0
N20001152,N06000003,Belfast South,1.0,0
N20001153,N06000003,Belfast South,1.0,0
N20001154,N06000003,Belfast South,1.0,0
N20001155,N06000003,Belfast South,1.0,0
N20001156,N06000003,Belfast South,1.0,0
N20001157,N06000003,Belfast South,1.0,0
N20001158,N06000003,Belfast South,1.0,0
N20001159,N06000003,Belfast South,1.0,0
N20001160,N06000003,Belfast South,1.0,0
N20001161,N06000003,Belfast South,1.0,0
N20001162,N06000003,Belfast South,1.0,0
N20001163,N06000003,Belfast South,1.0,0
N20001164,N06000003,Belfast South,1.0,0
N20001165,N06000003,Belfast South,1.0,0
N20001166,N06000003,Belfast South,1.0,0
N20001167,N06000003,Belfast South,1.0,0
N20001168,N06000003,Belfast South,1.0,0
N20001169,N06000003,Belfast South,1.0,0
N20001170,N06000003,Belfast South,1.0,0
N20001171,N06000003,Belfast South,1.0,0
N20001172,N06000003,Belfast South,1.0,0
N20001173,N06000003,Belfast South,1.0,0
N20001174,N06000003,Belfast South,1.0,0
N20001175,N06000003,Belfast South,1.0,0
N20001176,N06000003,Belfast South,1.0,0
N20001177,N06000003,Belfast South,1.0,0
N20001178,N06000003,Belfast South,1.0,0
N20001179,N06000003,Belfast South,1.0,0
N20001180,N06000003,Belfast South,1.0,0
N20001181,N06000003,Belfast South,1.0,0
N20001182,N06000003,Belfast South,1.0,0
N20001183,N06000003,Belfast South,1.0,0
N20001184,N06000003,Belfast South,0.999941,0
N20001185,N06000003,Belfast South,1.0,0
N20001186,N06000003,Belfast South,1.0,0
N20001187,N06000003,Belfast South,1.0,0
N20001188,N06000003,Belfast South,1.0,0
N20001189,N06000003,Belfast South,1.0,0
N20001190,N06000003,Belfast South,0.999906,0
N20001191,N06000003,Belfast South,1.0,0
N20001192,N06000003,Belfast South,1.0,0
N20001193,N06000003,Belfast South,1.0,0
N20001194,N06000003,Belfast South,1.0,0
N20001195,N06000003,Belfast South,1.0,0
N20001196,N06000003,Belfast South,1.0,0
N20001197,N06000003,Belfast South,0.999947,0
N20001198,N06000003,Belfast South,1.0,0
N20001199,N06000003,Belfast South,1.0,0
N20001200,N06000003,Belfast South,1.0,0
N20001201,N06000003,Belfast South,1.0,0
N20001202,N06000003,Belfast South,1.0,0
N20001203,N06000003,Belfast South,1.0,0
N20001204,N06000003,Belfast South,1.0,0
N20001205,N06000003,Belfast South,1.0,0
N20001206,N06000003,Belfast South,1.0,0
N20001207,N06000003,Belfast South,1.0,0
N20001208,N06000003,Belfast South,1.0,0
N20001209,N06000003,Belfast South,1.0,0
N20001210,N06000003,Belfast South,1.0,0
N20001211,N06000003,Belfast South,1.0,0
N20001212,N06000003,Belfast South,0.999932,0
N20001213,N06000003,Belfast South,1.0,0
N20001214,N06000003,Belfast South,1.0,0
N20001215,N06000003,Belfast South,1.0,0
N20001216,N06000003,Belfast South,1.0,0
N20001217,N06000003,Belfast South,1.0,0
N20001218,N06000003,Belfast South,1.0,0
N20001219,N06000003,Belfast South,1.0,0
N20001220,N06000003,Belfast South,1.0,0
N20001221,N06000003,Belfast South,1.0,0
N20001222,N06000003,Belfast South,1.0,0
N20001223,N06000003,Belfast South,1.0,0
N20001224,N06000003,Belfast South,1.0,0
N20001225,N06000003,Belfast South,1.0,0
N20001226,N06000003,Belfast South,1.0,0
N20001227,N06000003,Belfast South,1.0,0
N20001228,N06000003,Belfast South,1.0,0
N20001229,N06000003,Belfast South,1.0,0
N20001230,N06000003,Belfast South,1.0,0
N20001231,N06000003,Belfast South,0.735534,1
N20001232,N06000003,Belfast South,0.967485,0
N20001233,N06000003,Belfast South,0.999012,0
N20001234,N06000009,Lagan Valley,0.999876,0
